PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	PG	WC	SC	GA	UT	PM
J	Chen, GG; Duan, JQ; Zhang, J				Chen, Guanggan; Duan, Jinqiao; Zhang, Jian			Geometric shape of invariant manifolds for a class of stochastic partial differential equations	JOURNAL OF MATHEMATICAL PHYSICS			English	Article								Invariant manifolds play an important role in the study of the qualitative dynamical behaviors for nonlinear stochastic partial differential equations. However, the geometric shape of these manifolds is largely unclear. The purpose of the present paper is to try to describe the geometric shape of invariant manifolds for a class of stochastic partial differential equations with multiplicative white noises. The local geometric shape of invariant manifolds is approximated, which holds with significant likelihood. Furthermore, the result is compared with that for the corresponding deterministic partial differential equations. (C) 2011 American Institute of Physics. [doi:10.1063/1.3614777]	[Chen, Guanggan; Zhang, Jian] Sichuan Normal Univ, Coll Math & Software Sci, Chengdu 610068, Peoples R China; [Duan, Jinqiao] IIT, Dept Appl Math, Chicago, IL 60616 USA	Chen, GG (reprint author), Sichuan Normal Univ, Coll Math & Software Sci, Chengdu 610068, Peoples R China.	chenguanggan@hotmail.com; duan@iit.edu; zhangjiancdv@sina.com			National Science Foundation (NSF) [1025422]; National Science Foundation of China [10901115, 11071177]; Scientific Research Found of Sichuan Provincial Education Department [10ZB003]; Scientific Research Found of Science and Technology Bureau of Sichuan Province [2010JY0057]	This work was supported by the National Science Foundation (NSF)(Grant No. 1025422), the National Science Foundation of China (Grant Nos. 10901115 and 11071177), the Scientific Research Found of Sichuan Provincial Education Department (Grant No. 10ZB003), and the Scientific Research Found of Science and Technology Bureau of Sichuan Province (Grant No. 2010JY0057).		19	6	6	0	1	AMER INST PHYSICS	MELVILLE	CIRCULATION & FULFILLMENT DIV, 2 HUNTINGTON QUADRANGLE, STE 1 N O 1, MELVILLE, NY 11747-4501 USA	0022-2488			J MATH PHYS	J. Math. Phys.	JUL	2011	52	7							072702	10.1063/1.3614777		14	Physics, Mathematical	Physics	801ZB	WOS:000293478000012		
J	Ji, X; Li, X				Ji, X.; Li, X.			Propagation properties of apertured laser beams with amplitude modulations and phase fluctuations through atmospheric turbulence	APPLIED PHYSICS B-LASERS AND OPTICS			English	Article; Proceedings Paper	Spring Meeting of the AMOP Section of the German-Physical-Society	MAR 08-12, 2010	Hannover, GERMANY				FLAT-TOPPED BEAMS; GAUSSIAN BEAMS; COHERENT; DIRECTIONALITY; INTENSITY; SYSTEM	The propagation properties of apertured laser beams with amplitude modulations (AMs) and phase fluctuations (PFs) through atmospheric turbulence are studied in detail both analytically and numerically. The analytical expressions for the average intensity, power in the bucket (PIB) and Strehl ratio (S (R) ) of apertured laser beams with AMs and PFs propagating through atmospheric turbulence are derived. It is found that the worse the phase fluctuation and the higher the amplitude modulation are, the less laser beams are affected by turbulence. Furthermore, apertured Gaussian beams are more sensitive to turbulence than apertured laser beams with AMs and PFs. The average intensity of apertured laser beams with AMs and PFs may be even larger than that of apertured Gaussian beams due to turbulence. In particular, the influence of turbulence on the average maximum intensity of apertured laser beams with PFs and AMs may become serious if an unsuitable truncated parameter is chosen, which should be avoided in practice.	[Ji, X.; Li, X.] Sichuan Normal Univ, Dept Phys, Chengdu 610068, Peoples R China	Ji, X (reprint author), Sichuan Normal Univ, Dept Phys, Chengdu 610068, Peoples R China.	jiXL100@163.com			Key Laboratory of Atmospheric Composition and Optical Radiation [JJ-10-08]; Chinese Academy of Sciences; National Natural Science Foundation of China [60778048]	This project was supported by Open Research Fund of Key Laboratory of Atmospheric Composition and Optical Radiation under grant JJ-10-08, Chinese Academy of Sciences, and by the National Natural Science Foundation of China under grant 60778048.		24	10	10	1	2	SPRINGER	NEW YORK	233 SPRING ST, NEW YORK, NY 10013 USA	0946-2171	1432-0649		APPL PHYS B-LASERS O	Appl. Phys. B-Lasers Opt.	JUL	2011	104	1					207	213		10.1007/s00340-011-4597-x		7	Optics; Physics, Applied	Optics; Physics	799NG	WOS:000293292800029		
J	Zhang, JD; Cheng, XL; Li, DH				Zhang, Ji-Dong; Cheng, Xin-Lu; Li, De-Hua			Optical properties of superhard BC5: First-principles calculations	PHYSICA B-CONDENSED MATTER			English	Article						BC5; Optical properties; Density functional theory; Anisotropy; High pressure	ELECTRONIC-STRUCTURE; PHASE	BC5 is a newly synthesized superhard material. We present a systematic investigation of optical properties of BC5 in P3m1 and I-4m2 phases at ambient and high pressure in the framework of density functional theory with the generalized gradient approximation (GGA) in this paper. Optical properties such as dielectric function, refractive index, absorption, reflectivity and electron energy-loss spectrum are obtained successfully. The feature in the spectra of the optical parameters is discussed. Through calculation, we find BC5 is optically anisotropic. Moreover, the dielectric function exhibits a large change at 70 GPa pressure for P3m1 BC5 phase, but I-4m2 phase not, indicating the stable electronic structure that the I-4m2 phase possesses. (C) 2011 Elsevier B.V. All rights reserved.	[Zhang, Ji-Dong] Shihezi Univ, Normal Coll, Dept Phys, Shihezi 832003, Peoples R China; [Cheng, Xin-Lu] Sichuan Univ, Inst Atom & Mol Phys, Chengdu 610065, Peoples R China; [Li, De-Hua] Sichuan Normal Univ, Coll Phys & Elect Engn, Chengdu 610066, Peoples R China	Zhang, JD (reprint author), Shihezi Univ, Normal Coll, Dept Phys, Shihezi 832003, Peoples R China.	lzzjd@126.com						26	1	1	4	18	ELSEVIER SCIENCE BV	AMSTERDAM	PO BOX 211, 1000 AE AMSTERDAM, NETHERLANDS	0921-4526	1873-2135		PHYSICA B	Physica B	JUL 1	2011	406	13					2574	2579		10.1016/j.physb.2011.03.071		6	Physics, Condensed Matter	Physics	781YD	WOS:000291973000017		
J	Cai, WF; Mao, S; Zhang, S; Cao, F; Zhang, H; Li, LC; Tian, AM				Cai WanFei; Mao Shuang; Zhang Shu; Cao Fei; Zhang Hong; Li LaiCai; Tian AnMin			Density functional theory study on the interaction of catechin and cytosine	SCIENCE CHINA-CHEMISTRY			English	Article						catechin; cytosine; DNA bases; density functional theory; hydrogen bond	MOLECULAR-INTERACTIONS; ANTIOXIDANT ACTIVITY; BASE-PAIRS; BOND; TEA	The interacting patterns and mechanism of the catechin and cytosine have been investigated using the density functional theory B3LYP method with 6-31+G* basis set. Eleven stable structures of the catechin-cytosine complexes have been found respectively. The results indicate that the complexes are mainly stabilized by the hydrogen bonding interactions. Theories of atoms in molecules (AIM) and natural bond orbital (NBO) have been utilized to investigate the hydrogen bonds involved in all the systems. The interaction energies of all the complexes which were corrected for basis set superposition error (BSSE), are from -17.35 to -43.27 kJ/mol. The results show that the hydrogen bonding contributes to the interaction energies dominantly. The corresponding bonds stretching motions in all the complexes are red-shifted relative to that of the monomer, which is in good agreement with experimental results.	[Cai WanFei; Mao Shuang; Zhang Shu; Cao Fei; Li LaiCai] Sichuan Normal Univ, Dept Chem & Mat Sci, Chengdu 610066, Peoples R China; [Zhang Hong] Sichuan Normal Univ, Coll Life Sci, Chengdu 610100, Peoples R China; [Tian AnMin] Sichuan Univ, Dept Chem, Chengdu 610064, Peoples R China	Li, LC (reprint author), Sichuan Normal Univ, Dept Chem & Mat Sci, Chengdu 610066, Peoples R China.	lilcmail@163.com			National Natural Science Foundation of China [30870257]	This work was supported by the National Natural Science Foundation of China (30870257).		27	1	1	0	5	SCIENCE PRESS	BEIJING	16 DONGHUANGCHENGGEN NORTH ST, BEIJING 100717, PEOPLES R CHINA	1674-7291			SCI CHINA CHEM	Sci. China-Chem.	JUL	2011	54	7					1094	1100		10.1007/s11426-011-4300-4		7	Chemistry, Multidisciplinary	Chemistry	785EV	WOS:000292211100011		
J	Zhao, GP; Zhang, HW; Zhong, ZY; Chen, L				Zhao GuoPing; Zhang HuaiWu; Zhong ZhiYong; Chen Lang			Nucleation field, reversal mechanism and coercivity paradox in two-phased magnetic nanosystem	SCIENCE CHINA-PHYSICS MECHANICS & ASTRONOMY			English	Article							REMANENCE ENHANCEMENT; EXCHANGE	The magnetic reversal mechanism has been determined within a micromagnetic model reliably for a two-phased magnetic nanosystem, with the formulae for nucleation fields derived analytically. It is found that the nucleation field H (N) decreases uniformly as the size of the soft phase L (s) increases whereas it increases with the size of the hard phase L (h) . The analysis shows that whilst the effect of L (h) could be ignored in most cases, where the nucleation field is dominated by the L (s) and the calculation could be significantly simplified, the overly simple inverse square law between H (N) and the soft layer thickness L (s) adopted by the previous researchers is not a good approximation. While nucleation is the beginning of the magnetic reversal, pinning is the dominant coercivity mechanism in both two-phased and single-phased magnetic materials, where the crystalline defects exist. Comparison with the experimental data confirms this conclusion, indicating that Brown's paradox results from the much lower effective anisotropy in both single-phased and composite materials, as speculated in the literature.	[Zhao GuoPing] Sichuan Normal Univ, Coll Phys & Elect Engn, Chengdu 610066, Peoples R China; [Zhao GuoPing; Zhang HuaiWu; Zhong ZhiYong] Univ Elect Sci & Technol China, State Key Lab Elect Thin Films & Integrated Devic, Chengdu 610054, Peoples R China; [Zhao GuoPing; Chen Lang] Nanyang Technol Univ, Sch Mat Sci & Engn, Singapore 639798, Singapore	Zhao, GP (reprint author), Sichuan Normal Univ, Coll Phys & Elect Engn, Chengdu 610066, Peoples R China.	zhaogp@uestc.edu.cn	CHEN, LANG/A-2251-2011					18	1	2	1	9	SCIENCE PRESS	BEIJING	16 DONGHUANGCHENGGEN NORTH ST, BEIJING 100717, PEOPLES R CHINA	1674-7348			SCI CHINA PHYS MECH	Sci. China-Phys. Mech. Astron.	JUL	2011	54	7					1249	1253		10.1007/s11433-011-4359-0		5	Physics, Multidisciplinary	Physics	781RP	WOS:000291951500014		
J	Xia, FQ; Huang, NJ				Xia, Fu-Quan; Huang, Nan-Jing			A Projection-Proximal Point Algorithm for Solving Generalized Variational Inequalities	JOURNAL OF OPTIMIZATION THEORY AND APPLICATIONS			English	Article						Generalized variational inequality; Projection-proximal point algorithm; Pseudomonotone mapping; Convergence rate	MONOTONE-OPERATORS; ERROR-BOUNDS	In this paper, a projection-proximal point method for solving a class of generalized variational inequalities is considered in Hilbert spaces. We investigate a general iterative algorithm, which consists of an inexact proximal point step followed by a suitable orthogonal projection onto a hyperplane. We prove the convergence of the algorithm for a pseudomonotone mapping with weakly upper semicontinuity and weakly compact and convex values. We also analyze the convergence rate of the iterative sequence under some suitable conditions.	[Huang, Nan-Jing] Sichuan Univ, Dept Math, Chengdu 610064, Sichuan, Peoples R China; [Xia, Fu-Quan] Sichuan Normal Univ, Dept Math, Chengdu 610066, Sichuan, Peoples R China	Huang, NJ (reprint author), Sichuan Univ, Dept Math, Chengdu 610064, Sichuan, Peoples R China.	nanjinghuang@hotmail.com			NSFC [70831005]; National Natural Science Foundation of China [10671135]; NSF of Sichuan Education Department of China [09ZA091]	This work was supported by the Key Program of NSFC (Grant No. 70831005), the National Natural Science Foundation of China (10671135) and the NSF of Sichuan Education Department of China (09ZA091). The authors are grateful to the editor and referee for valuable comments and suggestions.		25	11	12	0	6	SPRINGER/PLENUM PUBLISHERS	NEW YORK	233 SPRING ST, NEW YORK, NY 10013 USA	0022-3239			J OPTIMIZ THEORY APP	J. Optim. Theory Appl.	JUL	2011	150	1					98	117		10.1007/s10957-011-9825-3		20	Operations Research & Management Science; Mathematics, Applied	Operations Research & Management Science; Mathematics	774PB	WOS:000291397500007		
J	Zhang, YL; He, YR				Zhang, Yongle; He, Yiran			On stably quasimonotone hemivariational inequalities	NONLINEAR ANALYSIS-THEORY METHODS & APPLICATIONS			English	Article						Hemivariational inequality; Clarke's generalized gradient; Stably quasimonotone mapping	VARIATIONAL-INEQUALITIES; COERCIVITY CONDITIONS; BANACH-SPACES; THEOREMS; CONVEX	We establish some existence results for variational-hemivariational inequalities of the Hartman-Stampacchia type involving stably quasimonotone set-valued mappings on bounded, closed and convex subsets in reflexive Banach spaces. We also derive a sufficient condition for the existence and boundedness of solutions. (C) 2011 Elsevier Ltd. All rights reserved.	[Zhang, Yongle; He, Yiran] Sichuan Normal Univ, Dept Math, Chengdu 610066, Sichuan, Peoples R China	Zhang, YL (reprint author), Sichuan Normal Univ, Dept Math, Chengdu 610066, Sichuan, Peoples R China.	zhang-yongle@hotmail.com			National Natural Science Foundation of China [10701059]	The authors are grateful to the referees for valuable suggestions, especially for providing Example 4.1. This work was partially supported by the National Natural Science Foundation of China (No. 10701059).		19	9	9	0	4	PERGAMON-ELSEVIER SCIENCE LTD	OXFORD	THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, ENGLAND	0362-546X			NONLINEAR ANAL-THEOR	Nonlinear Anal.-Theory Methods Appl.	JUL	2011	74	10					3324	3332		10.1016/j.na.2011.02.009		9	Mathematics, Applied; Mathematics	Mathematics	745UH	WOS:000289191800021		
J	Tang, YH; Yu, MM; Li, CL				Tang, Yinghui; Yu, Miaomiao; Li, Cailiang			Geom/G (1), G (2)/1/1 repairable Erlang loss system with catastrophe and second optional service	JOURNAL OF SYSTEMS SCIENCE & COMPLEXITY			English	Article						Catastrophe; discrete supplementary variable technique; Erlang loss system; repairable queueing system; second optional service	NO WAITING CAPACITY; QUEUING SYSTEM	This paper studies a single server discrete-time Erlang loss system with Bernoulli arrival process and no waiting space. The server in the system is assumed to provide two different types of services, namely essential and optional services, to the customer. During the operation of the system, the arrival of the catastrophe will break the system down and simultaneously induce customer to leave the system immediately. Using a new type discrete supplementary variable technique, the authors obtain some performance characteristics of the queueing system, including the steady-state availability and failure frequency of the system, the steady-state probabilities for the server being idle, busy, breakdown and the loss probability of the system etc. Finally, by the numerical examples, the authors study the influence of the system parameters on several performance measures.	[Tang, Yinghui; Yu, Miaomiao] Sichuan Normal Univ, Sch Math & Software Sci, Chengdu 610066, Peoples R China; [Yu, Miaomiao] Sichuan Univ Sci & Engn, Sch Sci, Zigong 643000, Peoples R China; [Li, Cailiang] Chengdu Electromech Coll, Dept Informat & Comp Sci, Chengdu 610032, Peoples R China	Tang, YH (reprint author), Sichuan Normal Univ, Sch Math & Software Sci, Chengdu 610066, Peoples R China.	tangyh@uestc.edu.cn; mmyu75@163.com			National Natural Science Foundation of China [70871084]; Specialized Research Fund for the Doctoral Program of Higher Education of China [200806360001]; Sichuan Provincial Education Department [10ZA136]	This research is supported by the National Natural Science Foundation of China under Grant No. 70871084, Specialized Research Fund for the Doctoral Program of Higher Education of China under Grant No. 200806360001, and the Scientific Research Fund of Sichuan Provincial Education Department under Grant No. 10ZA136.		8	1	6	0	4	SPRINGER HEIDELBERG	HEIDELBERG	TIERGARTENSTRASSE 17, D-69121 HEIDELBERG, GERMANY	1009-6124			J SYST SCI COMPLEX	J. Syst. Sci. Complex.	JUN	2011	24	3					554	564		10.1007/s11424-011-8339-2		11	Mathematics, Interdisciplinary Applications	Mathematics	776RU	WOS:000291556000012		
J	Ji, XL; Li, XQ				Ji, Xiaoling; Li, Xiaoqing			M-2-factor of truncated partially coherent beams propagating through atmospheric turbulence	JOURNAL OF THE OPTICAL SOCIETY OF AMERICA A-OPTICS IMAGE SCIENCE AND VISION			English	Article							FLATTENED GAUSSIAN BEAMS; GENERALIZED M-2 FACTOR; EDGE DIFFRACTED BEAMS; DARK-HOLLOW BEAMS; PARAMETRIC CHARACTERIZATION; ABCD SYSTEM; LASER-BEAMS; APERTURES; WIDTH	A method of studying the M-2-factor of truncated partially coherent beams both in free space and in turbulence is proposed, i.e., the method of the window function being expanded into a finite sum of complex-valued Gaussian functions. Taking the Gaussian Schell-model (GSM) beam as a typical example of partially coherent beams, the analytical formula of the M-2-factor of truncated GSM beams propagating through atmospheric turbulence is derived. It is shown that the M-2-factor decreases as the truncation parameter delta and the coherence parameter a increase. However, the M-2-factor in turbulence is more sensitive to delta than that in free space. On the other hand, the M-2-factor of truncated partially coherent beams with smaller delta is more affected by turbulence. In addition, the effect of turbulence on the M-2-factor of truncated GSM beams is less sensitive to the coherence parameter a than that of nontruncated GSM beams. (C) 2011 Optical Society of America	[Ji, Xiaoling; Li, Xiaoqing] Sichuan Normal Univ, Dept Phys, Chengdu 610068, Peoples R China	Ji, XL (reprint author), Sichuan Normal Univ, Dept Phys, Chengdu 610068, Peoples R China.	jiXL100@163.com			Key Laboratory of Atmospheric Composition and Optical Radiation of the Chinese Academy of Sciences (CAS); National Natural Science Foundation of China (NSFC) [60778048]	This project was supported by the Open Research Fund of the Key Laboratory of Atmospheric Composition and Optical Radiation of the Chinese Academy of Sciences (CAS) and by the National Natural Science Foundation of China (NSFC) under grant 60778048. The authors are very thankful to the reviewers for valuable comments.		29	2	4	0	1	OPTICAL SOC AMER	WASHINGTON	2010 MASSACHUSETTS AVE NW, WASHINGTON, DC 20036 USA	1084-7529			J OPT SOC AM A	J. Opt. Soc. Am. A-Opt. Image Sci. Vis.	JUN	2011	28	6					970	975				6	Optics	Optics	773JS	WOS:000291303700003	21643380	
J	Ding, JL; Hou, BP				Ding, J. L.; Hou, B. P.			Squeezing and entanglement of a two-mode field in a four-level tripod atomic system	OPTICS COMMUNICATIONS			English	Article						Squeezing; Entanglement; Electromagnetically induced transparency	ELECTROMAGNETICALLY INDUCED TRANSPARENCY; ENSEMBLES	The interaction of a collection of N four-level tripod configuration atoms with two orthogonally polarized probe fields is investigated. Under the condition of electromagnetically induced transparency (Err), we calculate the squeezing and entanglement spectra of the output probe fields. By analyzing the output spectrum, we find that the squeezing and entanglement of the probe fields can be well-preserved after passing through the optically thick medium. Additionally, the effects of the ground state dephasing rates of the atoms on the entanglement and squeezing of the output two-mode squeezed fields are investigated. It is shown that the dephasing rates will degrade the entanglement and squeezing, and these quantum properties can be lost when the dephasing rates increase up to a certain value. This will be useful in the quantum computation and quantum communication. (C) 2011 Elsevier B.V. All rights reserved.	[Ding, J. L.; Hou, B. P.] Sichuan Normal Univ, Sch Phys & Elect Engn, Chengdu 610068, Peoples R China; [Hou, B. P.] Visual Comp & Virtual Real Key Lab Sichuan Prov, Chengdu 610068, Peoples R China	Hou, BP (reprint author), Sichuan Normal Univ, Sch Phys & Elect Engn, Chengdu 610068, Peoples R China.	bphou@163.com			National Natural Science Foundations of China [10647007]; Chinese Ministry of Education [210192]; Young Foundation of Sichuan Province, China [09ZQ026-008]; Education Foundation of Sichuan Province, China [10ZA001]	This work was supported in part by the National Natural Science Foundations of China under Grant No. 10647007, the Key Project of Chinese Ministry of Education under Grant No. 210192, and by the Young Foundation of Sichuan Province, China under Grant No. 09ZQ026-008, and by the Education Foundation of Sichuan Province, China under Grant No. 10ZA001.		28	1	2	1	3	ELSEVIER SCIENCE BV	AMSTERDAM	PO BOX 211, 1000 AE AMSTERDAM, NETHERLANDS	0030-4018			OPT COMMUN	Opt. Commun.	JUN 1	2011	284	12					2949	2954		10.1016/j.optcom.2011.02.056		6	Optics	Optics	765GN	WOS:000290692900061		
