PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	PG	WC	SC	GA	UT	PM
J	Song, XS; Cheng, XL; Yang, XD; Li, DH; Linghu, RF				Song, Xiaoshu; Cheng, Xinlu; Yang, Xiangdong; Li, Dehua; Linghu, Rongfeng			Correlation between the bond dissociation energies and impact sensitivities in nitramine and polynitro benzoate molecules with polynitro alkyl groupings	JOURNAL OF HAZARDOUS MATERIALS			English	Article						density functional theory; bond dissociation energy (BDE); nitro alkyl; impact sensitivity; explosives	ENERGETIC MOLECULES; REACTIVITY; DENSITY	The geometries of nine CHNO nitro-contained explosive molecules were fully optimized employing the B3LYP method of density functional theory with the 6-31G* basis set. The bond dissociation energy (BDE) for removal of the NO2 group in nitroamine molecules with nitro alkyl, and benzoate with nitro alkyl were calculated at the same level. The calculational results of B3LYP/6-31G* and B3P86/6-311G* levels showed that the strength of C-NO2 is weaker than that of N-NO2 bond in nitroamine molecules with nitro alkyl. The weakest bond is the C-NO, in these computed molecules. The relationship between the impact sensitivities and the weakest C-NO2 bond dissociation energy values was examined. The results indicate a nearly linear correlation between the impact sensitivity and the ratio of the BDE value to the molecular total energy. (c) 2007 Published by Elsevier B.V.	[Song, Xiaoshu; Cheng, Xinlu; Yang, Xiangdong] Sichuan Univ, Inst Atom & Mol Phys, Chengdu 610065, Peoples R China; [Song, Xiaoshu; Linghu, Rongfeng] Guizhou Normal Univ, Sch Phys & Chem, Guiyang 550001, Peoples R China; [Li, Dehua] Sichuan Normal Univ, Coll Phys & Elect Engn, Chengdu 610066, Peoples R China	Cheng, XL (reprint author), Sichuan Univ, Inst Atom & Mol Phys, Chengdu 610065, Peoples R China.	chengxl@scu.edu.cn						28	29	34	0	8	ELSEVIER SCIENCE BV	AMSTERDAM	PO BOX 211, 1000 AE AMSTERDAM, NETHERLANDS	0304-3894	1873-3336		J HAZARD MATER	J. Hazard. Mater.	JAN 31	2008	150	2					317	321		10.1016/j.jhazmat.2007.04.105		5	Engineering, Environmental; Engineering, Civil; Environmental Sciences	Engineering; Environmental Sciences & Ecology	260LG	WOS:000253011200011	17560025	
J	Wang, PY; Li, LC; Yang, C; Li, YR				Wang, Pei-Yi; Li, Lai-Cai; Yang, Chun; Li, Yan-Rong			Theoretical investigation on the mechanism of the CuI-catalyzed carbon-nitrogen coupling reaction of 2-iodo-selenophene with benzamide	JOURNAL OF PHYSICAL CHEMISTRY A			English	Article							CONJUGATE ADDITION; ARYLBORONIC ACIDS; MOLECULES; AMINES; DERIVATIVES; AMINATION; ARYLATION; ULLMANN	The mechanism of the carbon-nitrogen coupling reaction of 2-iodo-selenophene with benzamide catalyzed by CuI has been investigated with density functional theory at the GGA/PW91/DND and GGA/PBE/DNP levels. The geometric configurations of the reactants, intermediates, transition states, and products were optimized and verified by means of vibration frequency calculations. A four-step mechanism was proposed for the reaction. The first step was the rate-control step. Two possible pathways in the fourth step were investigated, and the main pathway was identified by comparing their activation and dissociation energies. For comparison, the same calculations were performed to the reaction without the CuI activator. The activation barrier with CuI is 76 kJ mol(-1) smaller than that without CuI. It turns out that CuI can promote the reaction by lowering the activation energy. Our calculations reveal the crucial role of CuI in the reaction and agree well with experimental findings.	[Wang, Pei-Yi; Li, Lai-Cai] Sichuan Normal Univ, Dept Chem, Chengdu 610068, Peoples R China; [Li, Yan-Rong] Univ Elect Sci & Technol China, Sch Microelect Engn, Chengdu 610054, Peoples R China; [Wang, Pei-Yi; Yang, Chun] Sichuan Normal Univ, Key Lab Comp Software, Chengdu 610068, Peoples R China	Li, LC (reprint author), Sichuan Normal Univ, Dept Chem, Chengdu 610068, Peoples R China.	liline33@sohu.com						26	7	8	1	3	AMER CHEMICAL SOC	WASHINGTON	1155 16TH ST, NW, WASHINGTON, DC 20036 USA	1089-5639			J PHYS CHEM A	J. Phys. Chem. A	JAN 24	2008	112	3					435	440		10.1021/jp074968u		6	Chemistry, Physical; Physics, Atomic, Molecular & Chemical	Chemistry; Physics	252YH	WOS:000252483300011	18166026	
J	Wei, YY; Chen, GG				Wei, Yunyun; Chen, Guanggan			On the standing wave for a class of nonlinear Schrodinger equations	JOURNAL OF MATHEMATICAL ANALYSIS AND APPLICATIONS			English	Article						Bose-Einstein condensates; nonlinear Schrodinger equations; standing wave; nonlinear instability	BOSE-EINSTEIN CONDENSATION; KLEIN-GORDON EQUATIONS; NON-LINEAR SCHRODINGER; GLOBAL EXISTENCE; SHARP THRESHOLD; SOLITARY WAVES; CAUCHY-PROBLEM; STABILITY; INSTABILITY; POTENTIALS	This paper is concerned with the standing wave for a class of nonlinear Schrodinger equations i phi(t) + Delta phi - vertical bar x vertical bar(2)phi + mu vertical bar phi vertical bar(p-1)phi + gamma vertical bar phi vertical bar(q-1)phi = 0 which describes the attractive Bose-Einstein condensates under a magnetic trap. We establish the existence of the standing wave of the equation. Furthermore, we prove that the standing wave is nonlinearly unstable. (c) 2007 Elsevier Inc. All rights reserved.	[Wei, Yunyun] Chengdu Univ Technol, Coll Informat Management, Chengdu 610059, Peoples R China; [Chen, Guanggan] Sichuan Normal Univ, Coll Math & Software Sci, Chengdu 610066, Peoples R China	Wei, YY (reprint author), Chengdu Univ Technol, Coll Informat Management, Chengdu 610059, Peoples R China.	yunyunwei@sina.com; chenguanggan@hotmail.com						31	3	4	0	2	ACADEMIC PRESS INC ELSEVIER SCIENCE	SAN DIEGO	525 B ST, STE 1900, SAN DIEGO, CA 92101-4495 USA	0022-247X			J MATH ANAL APPL	J. Math. Anal. Appl.	JAN 15	2008	337	2					1022	1030		10.1016/j.jmaa.2007.04.043		9	Mathematics, Applied; Mathematics	Mathematics	262TX	WOS:000253172000022		
J	Mao, AJ; Kuang, XY; Wang, H; Huang, XF				Mao, Ai-Jie; Kuang, Xiao-Yu; Wang, Hui; Huang, Xiao-Fen			Local structure and EPR g factors for KA1(MoO4)(2): Cr3+ and RbIn(MoO4)(2): Cr3+ systems	JOURNAL OF ALLOYS AND COMPOUNDS			English	Article						local structure; orbit reduction effect; KA1(MoO4)(2): Cr3+ and RbIn(MoO4)(2): Cr3+ systems; EPR g factors	ELECTRON-PARAMAGNETIC RESONANCE; PHASE-TRANSITIONS; SPECTROSCOPIC PROPERTIES; KAL(MOO4)(2) CRYSTAL; OPTICAL-PROPERTIES; CR3+; TUNGSTATES; PARAMETERS; CENTERS; SPECTRA	For a d(3) configuration ion, the 120 x 120 complete energy matrix which contains the electron-electron repulsion interaction, the ligand field interaction, the spin-orbit coupling interaction as well as the Zeeman interaction, has been established. By diagonalizing the complete energy matrix, local structure and EPR g factors for Cr3+ ions doped in KA1(MoO4)(2) and RbIn(MoO4)(2) have been investigated, respectively. It is found that the orbit reduction effect is very important to understand the EPR g factors for Cr3+ ions doped in KA1(MoO4)(2) and RbIn(MoO4)(2), and some characteristics of orbit reduction on the EPR g factors are discussed firstly. Simultaneously, by simulating the calculated optical spectra and the EPR spectra data to the experimental results, we obtain the local structure parameters R = 2.043 angstrom, theta = 53.5940 degrees and R = 2.065 angstrom, theta = 56.0434 degrees for Cr3+ ions doped in KA1(MoO4)(2) and RbIn(MoO4)(2), respectively. The calculated results show the local lattice structure of the octahedral Cr3+ centers in KA1(MoO4)(2) and RbIn(MoO4)(2) exhibit an elongation and a compression distortions, respectively. (c) 2006 Elsevier B.V. All rights reserved.	[Mao, Ai-Jie; Kuang, Xiao-Yu; Wang, Hui] Sichuan Univ, Inst Atom & Mol Phys, Chengdu 610065, Peoples R China; [Kuang, Xiao-Yu] Acad Sinica, Int Ctr Mat Phys, Shenyang 110016, Peoples R China; [Huang, Xiao-Fen] Sichuan Normal Univ, Dept Phys, Chengdu 610068, Peoples R China	Kuang, XY (reprint author), Sichuan Univ, Inst Atom & Mol Phys, Chengdu 610065, Peoples R China.	scu_mij@126.com	kuang, xiao yu/G-3988-2013					29	8	8	1	4	ELSEVIER SCIENCE SA	LAUSANNE	PO BOX 564, 1001 LAUSANNE, SWITZERLAND	0925-8388			J ALLOY COMPD	J. Alloy. Compd.	JAN 10	2008	448	1-2					6	10		10.1016/j.jallcom.2006.10.020		5	Chemistry, Physical; Materials Science, Multidisciplinary; Metallurgy & Metallurgical Engineering	Chemistry; Materials Science; Metallurgy & Metallurgical Engineering	251KZ	WOS:000252373600004		
J	Xu, BH; Li, LC; Wang, X; Tian, AM				Xu Bo-Hua; Li Lai-Cai; Wang Xin; Tian An-Min			Theoretical study on the structures and stabilities of the N5H5 isomers	ACTA PHYSICO-CHIMICA SINICA			Chinese	Article						hydronitrogen compound; density functional theory (DFT); relative stability; heat of formation; transition state	NITROGEN; THERMOCHEMISTRY; RINGS; N4H4	Twenty-three possible steady isomers of N5H5 Were optimized at 6-311++G * * level using the density functional B3LYP method, and tautomerisms between them were discussed. To discuss the possibility of N5H5 isomers as candiate of energetic materials, energies and heats of formation were calculated by the G3B3 method. The results indicated that chain isomers were the most stable isomers and the isomer containing a tetrazetinyl group was the most unstable isomer. The existence of N=N double bonds were beneficial to their stabilities. The formation heats of all conformers were positive, and isomer El had the highest formation heat. In addition, at 6-311++G * * level by the B3LYP method the molar volume of N5H5 was estimated, and from the density formula: rho=M-T/V-mol, we could know that the density of E1 was the largest.	[Li Lai-Cai] Sichuan Normal Univ, Coll Chem, Chengdu 610066, Peoples R China; [Xu Bo-Hua] Yangtze Normal Univ, Dept Chem, Chongqing 408003, Peoples R China; [Wang Xin; Tian An-Min] Sichuan Univ, Coll Chem, Chengdu 610064, Peoples R China	Li, LC (reprint author), Sichuan Normal Univ, Coll Chem, Chengdu 610066, Peoples R China.	lilcmail@163.com						24	3	9	0	1	PEKING UNIV PRESS	BEIJING	PEKING UNIV, CHEMISTRY BUILDING, BEIJING 100871, PEOPLES R CHINA	1000-6818			ACTA PHYS-CHIM SIN	Acta Phys.-Chim. Sin.	JAN	2008	24	1					67	73		10.3866/PKU.WHXB20080112		7	Chemistry, Physical	Chemistry	255HZ	WOS:000252650300012		
J	Wang, WX; Liu, HJ; Wang, YD; Yang, Y; Liu, DS				Wang Wenxing; Liu Huajie; Wang Yiding; Yang Yang; Liu Dongsheng			Circular dichroism study on the stability of mismatched G-quadruplex	ACTA POLYMERICA SINICA			Chinese	Article						G-qudruplex; circular dichroism; telomere; DNA	CRYSTAL-STRUCTURE; DNA QUADRUPLEX; SELECTIVITY; POLYMERS; REPEAT; SODIUM	It is hell reported that human telomeric DNA sequence [AGGG(TTAGGG)(3)] can form a well-defined quadruplex structure with the hydrogen bonds between guanine bases in the appearance of K+ and Na+. It was reported that the formation and stability of the structure was meaningful for both gene regulation and apoptosis. In this study,the replacement of guanine bases in this sequence with thymine,adenine and cytosine at different position was carried out respectively. Their ability to form G-quadruplex as well as the G-quadruplex stability has been studied by circular dichroism (CD) spectroscopy. All oligonucleotides were synthesized and purified by Saibaisheng company. The concentrations of the oligonucleotides, expressed in singlestrand molarity,were determined by UV absorption at 260 nm using a 'nearest-neighbor' approximation. Circular dichroism experiments were performed on a JASCO model J-810 circular dichroism spectrapolarimeter equipped with a Peltier temperature controller. All samples (10 mu mol/L in 10 mmol/L tris-HCl buffer containing 100 mmol/L NaCl at pH 7) were preheated to 95 degrees C for 5 min and slowly cooled to room temperature prior to measurements. A 1 mm path length cell was used for all measurements, and each spectrum was an average of five scans at 5 degrees C. The G-quadruplex solutions were recorded in the 5 degrees C to 95 degrees C temperature range, using a scan rate of 0.5 K min(-1) and following the variation of CD absorption at its peak around 295 nm. Analysis of the thermal curves was performed by using the software origin. Van't Hoff thermodynamic analysis was carried out fur the intramolecular G-quadruplex oligonucleotides. Their thermal reversibility ( superimposable heating and cooling profiles) allowed the calculation of the value of the equilibrium constant ( K) assuming a two-state model. Application of the Van't Hoff equation (In K = - Delta H/RT + Delta S/R) yielded to the determination of the enthalpy (Delta H) a:ad entropy (Delta S) of the process, as described elsewhere. Results show that the replacement of guanine bases in the middle of the three stacking quartets brings the biggest influence on the stability of the formed G-quadruplex. Data also show that potassium ions bring more stability than sodium ions to the formed G-quadruplex in most cases. It is very interesting to find that,when guanine base is replaced by cytosine or adenine at specific sites,the formed structure has comparable or even higher stability as the original sequence.	[Wang Wenxing; Wang Yiding] Sichuan Normal Univ, Coll Life Sci, Chengdu 610068, Peoples R China; [Wang Wenxing; Liu Huajie; Yang Yang; Liu Dongsheng] Natl Ctr Nanosci & Technol, Beijing 100080, Peoples R China	Wang, WX (reprint author), Sichuan Normal Univ, Coll Life Sci, Chengdu 610068, Peoples R China.		Liu, Dongsheng/E-7384-2011					21	2	2	4	11	SCIENCE CHINA PRESS	BEIJING	16 DONGHUANGCHENGGEN NORTH ST, BEIJING 100717, PEOPLES R CHINA	1000-3304			ACTA POLYM SIN	Acta Polym. Sin.	JAN	2008		1					55	61				7	Polymer Science	Polymer Science	257FM	WOS:000252784600009		
J	Li, XG; Zhu, SH				Li, Xiaoguang; Zhu, Shihui			Blow-up rate for critical nonlinear Schrdinger equation with Stark potential	APPLICABLE ANALYSIS			English	Article						blow-up rate; nonlinear Schrodinger equation; Stark potential	SCHRODINGER-EQUATION	We consider the blow-up solutions of the Cauchy problem for the critical nonlinear Schrodinger equation with Stark potential and the sharp lower and upper bounds of blow-up rate are established.	[Li, Xiaoguang; Zhu, Shihui] Sichuan Normal Univ, State Key Lab Comp Software, Chengdu 610066, Peoples R China	Li, XG (reprint author), Sichuan Normal Univ, State Key Lab Comp Software, Chengdu 610066, Peoples R China.	lixiaoguang1235@msn.com						12	2	2	0	0	TAYLOR & FRANCIS LTD	ABINGDON	4 PARK SQUARE, MILTON PARK, ABINGDON OX14 4RN, OXON, ENGLAND	0003-6811			APPL ANAL	Appl. Anal.		2008	87	3					303	310		10.1080/00036810801926908		8	Mathematics, Applied	Mathematics	276HO	WOS:000254132100005		
J	Wei, YY; Chen, GG				Wei, Yunyun; Chen, Guanggan			Threshold of damped critical non-linear Schrodinger equation with fourth-order dispersion	APPLICABLE ANALYSIS			English	Article						threshold; damped; critical; non-linear Schrodinger equation; fourth-order dispersion	NONLINEAR SCHRODINGER; 4TH-ORDER DISPERSION; STABILITY	This article is concerned with a damped critical non-linear Schrodinger equation with fourth-order dispersion which models propagation of fibre arrays in non-linear Kerr media. We analyse the effect of the damping force on the solution for the system and prove that there exists a threshold value of the damping parameter for global existence and blowup of the system. Furthermore, we estimate the threshold value.	[Wei, Yunyun] Chengdu Univ Technol, Coll Informat Management, Chengdu, Peoples R China; [Chen, Guanggan] Sichuan Normal Univ, Coll Math & Software Sci, Chengdu, Peoples R China	Wei, YY (reprint author), Chengdu Univ Technol, Coll Informat Management, Chengdu, Peoples R China.	yunyunwei@sina.com			National Science Foundation of China [10771151, 10726033]; Scientific Research Found of Sichuan Provincial Education Department [2006A063]; Scientific Research Found of Science and Technology Bureau of Sichuan Province [07JY029-012]	This work is supported by the National Science Foundation of China (Grant no. 10771151 and no. 10726033), the Scientific Research Found of Sichuan Provincial Education Department (Grant no. 2006A063) and the Scientific Research Found of Science and Technology Bureau of Sichuan Province (Grant no. 07JY029-012).		14	0	0	0	1	TAYLOR & FRANCIS LTD	ABINGDON	4 PARK SQUARE, MILTON PARK, ABINGDON OX14 4RN, OXON, ENGLAND	0003-6811			APPL ANAL	Appl. Anal.		2008	87	6					733	739		10.1080/00036810802261008		7	Mathematics, Applied	Mathematics	331IC	WOS:000258004900010		
J	Huang, JA; Zhang, JA; Chen, GG				Huang, Juan; Zhang, Jian; Chen, Guanggan			Energy criterion of global existence for energy-critical Schrodinger equations with subcritical perturbations	APPLICABLE ANALYSIS			English	Article						energy criterion; energy-critical Schrodinger equations; subcritical perturbations; global existence; blowup	KLEIN-GORDON EQUATIONS; NONLINEAR SCHRODINGER; CAUCHY-PROBLEM; BLOW-UP; INSTABILITY; WAVES	We present a variational approach to study the energy-critical Schrodinger equations with subcritical perturbations. Through analysing the Hamiltonian property we establish two types of invariant evolution flows, and derive a new sharp energy criterion for blowup of solutions for the equation. Furthermore, we answer the question: how small are the initial data such that the solutions of this equation are bounded in H(1)(R(N))?	[Huang, Juan; Zhang, Jian; Chen, Guanggan] Sichuan Normal Univ, Coll Math & Software Sci, Chengdu, Peoples R China	Huang, JA (reprint author), Sichuan Normal Univ, Coll Math & Software Sci, Chengdu, Peoples R China.	huangjuanjunehuang@126.com			National Science Foundation of China [10771151, 10726033]; Sichuan Provincial Education Department [2006A063]; Scientific Research Found of Science and Technology Bureau of Sichuan Province [07JY029-012]	The project is supported by the National Science Foundation of China (Grant no. 10771151 and no. 10726033), the Scientific Research Found of Sichuan Provincial Education Department (Grant no. 2006A063) and the Scientific Research Found of Science and Technology Bureau of Sichuan Province (Grant no. 07JY029-012).		30	1	1	0	0	TAYLOR & FRANCIS LTD	ABINGDON	4 PARK SQUARE, MILTON PARK, ABINGDON OX14 4RN, OXON, ENGLAND	0003-6811			APPL ANAL	Appl. Anal.		2008	87	8					957	966		10.1080/00036810802428953		10	Mathematics, Applied	Mathematics	362PN	WOS:000260209700007		
J	Li, ZP; Mu, CL; Li, YH				Li, Zhongping; Mu, Chunlai; Li, Yuhuan			Blowup for a non-Newtonian polytropic filtration system coupled via nonlinear boundary flux	BOUNDARY VALUE PROBLEMS			English	Article							POSITIVE SOLUTIONS; EQUATION; BEHAVIOR	We study the global existence and the global nonexistence of a non-Newtonian polytropic filtration system coupled via nonlinear boundary flux. We first establish a weak comparison principle, then discuss the large time behavior of solutions by using modified upper and lower solution methods and constructing various upper and lower solutions. Necessary and sufficient conditions on the global existence of all positive (weak) solutions are obtained. Copyright (C) 2008 Zhongping Li et al.	[Mu, Chunlai] Chongqing Univ, Coll Math & Phys, Chongqing 400044, Peoples R China; [Li, Zhongping] China W Normal Univ, Dept Math, Nanchong 637002, Peoples R China; [Li, Yuhuan] Sichuan Normal Univ, Dept Math, Chengdu 610066, Peoples R China	Mu, CL (reprint author), Chongqing Univ, Coll Math & Phys, Chongqing 400044, Peoples R China.	chunlaimu@yahoo.com.cn	Family Name Deactivated, Given Names Deactiva/A-6895-2014	Family Name Deactivated, Given Names Deactiva/0000-0002-0973-0873				17	3	3	0	3	SPRINGER INTERNATIONAL PUBLISHING AG	CHAM	GEWERBESTRASSE 11, CHAM, CH-6330, SWITZERLAND	1687-2770			BOUND VALUE PROBL	Bound. Value Probl.		2008									847145	10.1155/2008/847145		15	Mathematics, Applied; Mathematics	Mathematics	314BH	WOS:000256783200001		
