PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	PG	WC	SC	GA	UT	PM
J	Huang, HJ; Wei, XW; Yang, JX; Wang, J				Huang, Hongjian; Wei, Xiaowei; Yang, Junxia; Wang, Jian			Influence of surface micro grooving pretreatment on MAO process of aluminum alloy	APPLIED SURFACE SCIENCE			English	Article						Microarc oxidation; Oxide ceramic coating; Micro groove; Aluminum alloy	ELECTROLYTIC OXIDATION PROCESS; CERAMIC COATINGS; CORROSION PERFORMANCE; MAGNESIUM ALLOY; AL2O3 COATINGS; PEO PROCESS; PLASMA; MICROSTRUCTURE; SUBSTRATE; VOLTAGES	A pretreatment of micro grooving was applied before the MAO process on the surface of aluminum. The influence of micro grooves on oxide ceramic coating was characterized by XRD, SEM, EDS and micro hardness tester. The experiment shows that the micro groove could significantly increase the partial growth rate (from 0.66 to 1.0 mu m min(-1)) and hardness of oxide ceramic coating; the parameter of current and process time have a big influence on coating thickness and smoothness; the micro groove can be completely filled with the products of ejection under the appropriate process parameter and continuous smooth with the coating out of the grooves. (C) 2016 Elsevier B.V. All rights reserved.	[Huang, Hongjian; Wei, Xiaowei; Yang, Junxia; Wang, Jian] Xihua Univ, Sch Mat Sci & Engn, Chengdu 610039, Peoples R China	Wei, XW (reprint author), Xihua Univ, Sch Mat Sci & Engn, Chengdu 610039, Peoples R China.	weixiaowei90@yeah.net			Chunhui project [Z2011074]; Natural Science of The science and technology department of Sichuan Province [2011jyz015]	This work was supported by the Chunhui project under Grant (Z2011074) and the Natural Science of The science and technology department of Sichuan Province under Grant (2011jyz015). The author wishes to thank Mr. Xiaowei Wei for the help in drafting the manuscript.		30	0	0	31	31	ELSEVIER SCIENCE BV	AMSTERDAM	PO BOX 211, 1000 AE AMSTERDAM, NETHERLANDS	0169-4332	1873-5584		APPL SURF SCI	Appl. Surf. Sci.	DEC 15	2016	389						1175	1181		10.1016/j.apsusc.2016.08.088		7	Chemistry, Physical; Materials Science, Coatings & Films; Physics, Applied; Physics, Condensed Matter	Chemistry; Materials Science; Physics	DX7OL	WOS:000384577600144		
J	Guan, TW; Wang, PH; Tian, L; Tang, SK; Xiang, HP				Guan, Tong-Wei; Wang, Peng-Hao; Tian, Lei; Tang, Shu-Kun; Xiang, Hui-Ping			Glycomyces lacisalsi sp nov., an actinomycete isolated from a hypersaline habitat	INTERNATIONAL JOURNAL OF SYSTEMATIC AND EVOLUTIONARY MICROBIOLOGY			English	Article							EMENDED DESCRIPTION; DEOXYRIBONUCLEIC-ACID; GENUS; CHINA; SOIL; CHROMATOGRAPHY; SEQUENCES; TREES	A novel actinomycete strain, designated XHU 5089(T), was isolated from a hypersaline habitat in China. The strain was aerobic, Gram-stain-positive and the optimum NaCL concentration for growth was 1-3% (w/v). Phylogenetic analysis based on the almost-complete 16S rRNA gene sequence of strain XHU 50891 showed that the organism was related most closely to Glycomyces albus TRM 49136(T) (97.7% similarity). However, it had a relatively low mean DNA DNA relatedness value with G. albus TRM 49136(T) (18.9 +/- 5.8%). The whole-cell sugar pattern consisted of glucose and galactose. The predominant menaquinones were MK-10(H-4) and MK-9 (H-4). The major fatty acids were anteiso-C-15:0, iso-C-16:0 iSO-C-16:1 and anteiso-C-17:0. The polar lipids consisted of diphosphatidylglycerol, phosphatidylglycerol, phosphatidylinositol, two unidentified glycolipids and two unknown phospholipids. The G+C content of the genomic DNA was 68.6 mol%. A novel species, Glycomyces lacisalsi sp. nov., is proposed, with XHU 50891 (=CCTCC AA 2015034(T)=KCTC 39688(T)) as the type strain.	[Guan, Tong-Wei; Wang, Peng-Hao; Xiang, Hui-Ping] Xihua Univ, Inst Microbiol, Chengdu 610039, Peoples R China; [Tian, Lei] Sichuan Agr Univ, Yaan 625000, Peoples R China; [Tang, Shu-Kun] Yunnan Univ, Yunnan Inst Microbiol, Kunming 650091, Peoples R China	Guan, TW (reprint author), Xihua Univ, Inst Microbiol, Chengdu 610039, Peoples R China.	guantongweily@163.com			Chunhui Project for Ministry of Education of China [Z2012022]; Key Scientific Research Fund of Xihua University [Z1220530]; Project for Key Laboratory of Food Biotechnology of Colleges and University in Sichuan [Szjj2013-045]; Key Project of Office of Education of Sichuan Province, China [13205688, 13ZB0024]	This research was supported by Chunhui Project for Ministry of Education of China (Project No. Z2012022), Key Scientific Research Fund of Xihua University (Project No. Z1220530), Project for Key Laboratory of Food Biotechnology of Colleges and University in Sichuan (Project No. Szjj2013-045) and Key Project of Office of Education of Sichuan Province, China (Project No. 13205688, 13ZB0024).		35	0	0	3	3	MICROBIOLOGY SOC	LONDON	CHARLES DARWIN HOUSE, 12 ROGER ST, LONDON WC1N 2JU, ERKS, ENGLAND	1466-5026	1466-5034		INT J SYST EVOL MICR	Int. J. Syst. Evol. Microbiol.	DEC	2016	66		12				5366	5370		10.1099/ijsem.0.001522		5	Microbiology	Microbiology	EJ6VM	WOS:000393357900072	27670917	
J	Gong, ZL; Tang, Y				Gong Zhi-lian; Tang Ya			Impacts of reforestation on woody species composition, species diversity and community structure in dry-hot valley of the Jinsha River, southwestern China	JOURNAL OF MOUNTAIN SCIENCE			English	Article						Biodiversity; Plantations; Dry hot valley; Genetic resources; Natural forest; Reforestation	SOIL CARBON SEQUESTRATION; TREE DIVERSITY; VEGETATION STRUCTURE; PINE PLANTATION; YUANMOU DRY; NEW-ZEALAND; FOREST; RESTORATION; AFFORESTATION; BIODIVERSITY	To understand the impacts of reforestation on woody species composition, species diversity and community structure, seven plantation forests in dry-hot valley of the Jinsha River in Southwest China were investigated, with adjacent wastelands, natural shrub grassland and a natural forest as references. Species importance value, species richness, species heterogeneity and Sorenson similarity index between plantations and the natural forest were analyzed. Results indicated that compared to wastelands and natural shrub grassland, reforestation improved species diversity and community structure, and more forest woody species found suitable habitats in plantations. Species diversity in understory of plantations and Sorenson similarity index were significantly negatively correlated with stem density in mature plantations (26-31 years old). Higher species diversity and Sorenson similarity index existed in mature sparse plantations due to lower stem density and more tree species planted initially. In contrast, reference natural forest, with species heterogeneity of 2.28 for shrub layer, showed the highest species diversity. It would take a long time for species composition and diversity to recover through reforestation in a dry-hot valley. Therefore, it was essential to protect remnant natural forests strictly and reforest with suitable management such as lower stem density and increasing genetic diversity of trees planted.	[Gong Zhi-lian; Tang Ya] Sichuan Univ, Coll Architecture & Environm, Dept Environm, Chengdu 610065, Peoples R China; [Gong Zhi-lian] Xihua Univ, Coll Energy & Environm, Dept Environm Engn, Chengdu 610039, Peoples R China	Tang, Y (reprint author), Sichuan Univ, Coll Architecture & Environm, Dept Environm, Chengdu 610065, Peoples R China.	gongzhlxhu@sohu.com; tangya@scu.edu.cn			Program of Introducing Talents of Discipline to Universities [B08037]	This study is supported financially by the Program of Introducing Talents of Discipline to Universities (B08037). We thank the Bureau of Forestry of Ningnan County, Sichuan Province, China for support in field work.		50	0	0	8	8	SCIENCE PRESS	BEIJING	16 DONGHUANGCHENGGEN NORTH ST, BEIJING 100717, PEOPLES R CHINA	1672-6316	1993-0321		J MT SCI-ENGL	J Mt. Sci.	DEC	2016	13	12					2182	2191		10.1007/s11629-015-3449-2		10	Environmental Sciences	Environmental Sciences & Ecology	EH0AZ	WOS:000391425900009		
J	Wang, ZT; He, ZX; Dong, JQ; Yan, YF; Li, HD; Feng, H; Fu, LB				Wang, Zhongtian; He, Zhixiong; Dong, Jiaqi; Yan, Yifan; Li, Huidong; Feng, Hao; Fu, Libin			Zonal flow induced by energetic particles in tokamak	PHYSICS OF PLASMAS			English	Article							TOROIDAL PLASMAS; TURBULENCE; EXCITATION; INJECTION; EQUATIONS; WAVES; MODE	Zonal flow induced by energetic particles in tokamak is investigated while considering the effects of plasma rotation. The gyro-kinetics of the rotating plasma are presented to deal with problems of arbitrary frequency. A self-consistent dispersion relation is rigorously derived with a finite wavenumber. The calculated real frequency is about half of the transit frequency. The frequency is slightly up-chirping and the damping rate decreases with increases in the hot-ion population and the plasma rotation, which will help generate the zonal flow and the low-to-high confinement transition. The co-current flow benefits confinement, which is consistent with the results of an experiment conducted for DIII-D tokamak and in contrast to results obtained by Deng Zhou in which eikonal approximation loses the parallel resonant feature. Published by AIP Publishing.	[Wang, Zhongtian; Yan, Yifan; Li, Huidong; Feng, Hao] Xihua Univ, Sch Sci, Chengdu 610039, Peoples R China; [Wang, Zhongtian; He, Zhixiong; Dong, Jiaqi] Southwestern Inst Phys, Chengdu 610041, Peoples R China; [Fu, Libin] Beijing Inst Appl Phys & Computat Math, Beijing 100088, Peoples R China	Wang, ZT (reprint author), Xihua Univ, Sch Sci, Chengdu 610039, Peoples R China.; Wang, ZT (reprint author), Southwestern Inst Phys, Chengdu 610041, Peoples R China.	wangzt@swip.ac.cn; huidongli888@163.com			Funds of the Youth Innovation Team of Science and Technology in Sichuan Province of China; Natural Science Foundation of the Department of Education of Sichuan Province [15ZB0129]; Funds of the Youth Innovation Team of Science and Technology in Sichuan Province of China [2014TD0023]; Chinese National Science Foundation [11605143, 11447228, 11261140327, 11005035, 11205053, 11575055]; China National Magnetic Confinement Fusion Science Program [2013GB107001]; Plasma Confinement in the Advanced Magnetic Mirror project [WX-2015-01-01]	Helpful discussions on gyrokinetics with F. Zonca, N. Ding, and Z. Gao are greatly appreciated. This work was supported by Funds of the Youth Innovation Team of Science and Technology in Sichuan Province of China, the Natural Science Foundation of the Department of Education of Sichuan Province (Grant No. 15ZB0129), Funds of the Youth Innovation Team of Science and Technology in Sichuan Province of China (Grant No. 2014TD0023), the Chinese National Science Foundation (Grant Nos. 11605143, 11447228, 11261140327, 11005035, 11205053, 11575055), the China National Magnetic Confinement Fusion Science Program (Grant No. 2013GB107001), and the Plasma Confinement in the Advanced Magnetic Mirror project (No. WX-2015-01-01).		25	0	0	2	2	AMER INST PHYSICS	MELVILLE	1305 WALT WHITMAN RD, STE 300, MELVILLE, NY 11747-4501 USA	1070-664X	1089-7674		PHYS PLASMAS	Phys. Plasmas	DEC	2016	23	12							122516	10.1063/1.4972573		4	Physics, Fluids & Plasmas	Physics	EH8HP	WOS:000392013000056		
J	Zhang, CG; Fan, QC; Sun, WG; Fan, ZX; Zhang, Y				Zhang Chun-guo; Fan Qun-chao; Sun Wei-guo; Fan Zhi-xiang; Zhang Yi			Studies on the Analytical Potential Energies for Partial Electronic States of Li-2 with Variational Algebraic Energy Consistent Method	SPECTROSCOPY AND SPECTRAL ANALYSIS			Chinese	Article						Li-2; Vibrational energy; Analytical potential; Variational method; Consistent method	GROUND-STATE; DIATOMIC-MOLECULES; VIBRATIONAL LEVELS; LI-7(2); X-1-SIGMA(+)(G); CONSTANTS; CURVES	The full vibrational spectra especially those high-lying vibrational energies in the dissociation region of four specific electronic states 1(3)Delta(g), 3(3)Sigma(+)(g):, 1(3)Sigma(-)(g) and b(3)Pi(u) ball have been obtained by using the improved variational algebraic method (VAM). The analytical potential energy functions (APEFs) of these electronic states are also determined with corresponding adjustable parameter lambda by using the variational algebraic energy consistent method (VAECM) based on the VAM vibrational spectra. The full vibrational energies, vibrational spectroscopic constants, force constants f(n), and expansion coefficients a(n) of the VAECM potential are also tabulated for each electronic state in this study. The results show that the VAECM analytical potentials are superior or to some other widely used analytical ones, and do not have the unphysical tiny barriers existing in the precious AECM potentials.	[Zhang Chun-guo; Fan Qun-chao; Sun Wei-guo] Xihua Univ, Res Ctr Adv Computat, Sch Sci, Chengdu 610039, Peoples R China; [Sun Wei-guo; Fan Zhi-xiang; Zhang Yi] Sichuan Univ, Inst Atom & Mol Phys, Chengdu 610065, Peoples R China	Fan, QC (reprint author), Xihua Univ, Res Ctr Adv Computat, Sch Sci, Chengdu 610039, Peoples R China.	zcg111@126.com; fanqunchao@mail.xhu.edu.cn						23	0	0	3	3	OFFICE SPECTROSCOPY & SPECTRAL ANALYSIS	BEIJING	NO 76 COLLAGE SOUTH RD BEIJING, BEIJING 100081, PEOPLES R CHINA	1000-0593			SPECTROSC SPECT ANAL	Spectrosc. Spectr. Anal.	DEC	2016	36	12					3842	3847		10.3964/j.issn.1000-0593(2016)12-3842-06		6	Spectroscopy	Spectroscopy	EF8WV	WOS:000390613400006		
J	Qian, S; He, T; Wang, W; He, YY; Zhang, M; Yang, LL; Li, GB; Wang, ZY				Qian, Shan; He, Tao; Wang, Wei; He, Yanying; Zhang, Man; Yang, Lingling; Li, Guobo; Wang, Zhouyu			Discovery and preliminary structure-activity relationship of 1H-indazoles with promising indoleamine-2,3-dioxygenase 1 (IDO1) inhibition properties	BIOORGANIC & MEDICINAL CHEMISTRY			English	Article						Indoleamine 2,3-dioxygenase 1 (IDO1); 1H-Indazoles; Cancer immunotherapy; Small-molecular inhibitors; Rational drug design	INDOLEAMINE 2,3-DIOXYGENASE INHIBITORS; CRYSTAL-STRUCTURES; RATIONAL DESIGN; DERIVATIVES; MECHANISM; DIOXYGENASE; EXPRESSION; TARGET	Indoleamine 2,3-dioxygenase 1 (IDO1)-mediated kynurenine pathway of tryptophan degradation is identified as an important immune effector pathway in the tumor cells to escape a potentially effective immune response. IDO1 is an attractive target for anticancer therapy and the discovery of IDO1 inhibitors has been intensely ongoing in both academic research laboratories and pharmaceutical organizations. Our study discovered that 1H-indazole was a novel key pharmacophore with potent IDO1 inhibitory activity. A series of new 1H-indazole derivatives were synthesized and determined the enzyme inhibitory activities, and the compound 2g exhibited the highest activity with an IC50 value of 5.3 mu M. The structure-activity relationships (SARs) analysis of the 1H-indazole derivatives as novel IDO1 inhibitors indicated that the 1H-indazole scaffold is necessary for IDO1 inhibition, and the substituent groups at the both 4-position and 6-position largely affect inhibitory activity. The docking model exhibited that the effective interactions of 1H-indazoles with ferrous ion of heme and key residues of hydrophobic Pocket A and B ensured the IDO1 inhibitory activities. The study suggested that the 1H-indazole was a novel interesting scaffold for IDO inhibition for further development. (C) 2016 Elsevier Ltd. All rights reserved.	[Qian, Shan; Wang, Wei; He, Yanying; Zhang, Man; Yang, Lingling; Li, Guobo] Xihua Univ, Dept Pharmaceut Engn, Chengdu 610039, Peoples R China; [He, Tao; Wang, Zhouyu] Xihua Univ, Dept Chem, Chengdu 610039, Peoples R China	Qian, S (reprint author), Xihua Univ, Dept Pharmaceut Engn, Chengdu 610039, Peoples R China.; Wang, ZY (reprint author), Xihua Univ, Dept Chem, Chengdu 610039, Peoples R China.	qians33@163.com; zhouyuwang77@gmail.com			National Natural Science Foundation for the Youth of China [81302647]; research project of Sichuan Provincial Science and Technology Department [2016JY0243]; innovation fund of Xihua University	This work was supported by grants from the National Natural Science Foundation for the Youth of China (81302647), research project of Sichuan Provincial Science and Technology Department (2016JY0243), and innovation fund of Xihua University.		30	0	0	12	12	PERGAMON-ELSEVIER SCIENCE LTD	OXFORD	THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, ENGLAND	0968-0896	1464-3391		BIOORGAN MED CHEM	Bioorg. Med. Chem.	DEC 1	2016	24	23					6194	6205		10.1016/j.bmc.2016.10.003		12	Biochemistry & Molecular Biology; Chemistry, Medicinal; Chemistry, Organic	Biochemistry & Molecular Biology; Pharmacology & Pharmacy; Chemistry	EE3SV	WOS:000389519600008	27769672	
J	Li, XY				Li, Xianyong			Strong diagnosability and conditional diagnosability of optical multi-mesh hypercube networks under the PMC model	INTERNATIONAL JOURNAL OF COMPUTER MATHEMATICS			English	Article						strong diagnosability; conditional diagnosability; PMC model; optical multi-mesh hypercube network; optical interconnect network	COMPARISON DIAGNOSIS MODEL; MATCHING COMPOSITION NETWORKS; INTERCONNECTION NETWORK; MULTIPROCESSOR SYSTEMS; MISSING EDGES; LOCAL DIAGNOSABILITY; FOLDED HYPERCUBES; GRAPHS	The strong diagnosability and conditional diagnosability are both novel concepts for measuring the reliability and fault tolerance of multicomputers. The optical multi-mesh hypercube (OMMH) networks, which integrate satisfactory features of both hypercubes and meshes and circumvent the lack of scalability of hypercubes and the large diameter of meshes, are promising optical interconnection topologies. For (l, m, n)-OMMH networks (l, m >= 4), this study shows that the strong diagnosability is n + 4, and the conditional diagnosability is 4n + 9 if either (a) n >= 1, or (b) n = 0 and (l, m) not equal = (4, 4), (4, 5), (5, 4).	[Li, Xianyong] Xihua Univ, Sch Comp & Software Engn, Chengdu 610039, Peoples R China	Li, XY (reprint author), Xihua Univ, Sch Comp & Software Engn, Chengdu 610039, Peoples R China.	xian-yong@163.com			Scientific Research Fund of Sichuan Provincial Education Department [15ZA0130]; Key Scientific Research Fund of Xihua University [z1422615]; Fund of Lab of Security Insurance of Cyberspace, Sichuan Province [szjj2015-057]	This work is supported by the Scientific Research Fund of Sichuan Provincial Education Department [Grant No: 15ZA0130], the Key Scientific Research Fund of Xihua University [Grant No: z1422615] and the Fund of Lab of Security Insurance of Cyberspace, Sichuan Province [Grant No: szjj2015-057].		40	0	0	2	2	TAYLOR & FRANCIS LTD	ABINGDON	2-4 PARK SQUARE, MILTON PARK, ABINGDON OR14 4RN, OXON, ENGLAND	0020-7160	1029-0265		INT J COMPUT MATH	Int. J. Comput. Math.	DEC	2016	93	12					2054	2063		10.1080/00207160.2015.1084416		10	Mathematics, Applied	Mathematics	EE2TQ	WOS:000389437900006		
J	Xiong, H; Cai, T				Xiong, H.; Cai, T.			Toxigenic profiles of diarrheal and emetic toxin in Oceanobacillus sojae and Oceanobacillus oncorhynchi strains isolated from Sichuan Pickle	Research Journal of Biotechnology			English	Article						Oceanobacillus sojae; Oceanobacillus oncorhynchi; diarrheal toxin gene; emetic toxin gene; toxigenic profiles	KOREAN FERMENTED FOOD; BACILLUS-CEREUS; ENTEROTOXIN GENES; SP NOV.; IDENTIFICATION; THURINGIENSIS; RESISTANCE	The diarrheal and emetic toxin production potential and toxin genes were investigated in twenty nine Oceanobacillus sojae and twenty two Oceanobacillus oncorhynchi from Sichuan Pickle, a typical traditional fermented vegetable product in China. All of O. sojae isolates harbored hblC, nheA and nheC diarrheal toxin genes while only those that possessed the cytK gene (about 86.2%) displayed haemolytic activity on blood agar. In O. oncorhynchi isolates, 59.09% possessed the complete hbl gene (A, C and D), nheB of nhe gene and cytK gene. The hbl and cytK acted together to cause higher haemolytic activity of these O. oncorhynchi isolates (with 15.0 +/- 1.0 mm index). In emetic toxin study, all were negative for HEp-2 cell assay. The emetic toxin and toxin gene have not been detected in all Oceanobacillus sojae and twenty two Oceanobacillus oncorhynchi isolates. These results indicated that there is a potential risk of food safety when Sichuan Pickle is contaminated by O. sojae and O. oncorhynchi.	[Xiong, H.; Cai, T.] Xihua Univ, Key Lab Food Biotechnol Sichuan, Chengdu 610039, Sichuan, Peoples R China; [Cai, T.] Xihua Univ, Coll Food & Biol Engn, Chengdu 610039, Sichuan, Peoples R China	Cai, T (reprint author), Xihua Univ, Key Lab Food Biotechnol Sichuan, Chengdu 610039, Sichuan, Peoples R China.; Cai, T (reprint author), Xihua Univ, Coll Food & Biol Engn, Chengdu 610039, Sichuan, Peoples R China.	caiting1124@sina.com			National Natural Science Foundation of China [31571935]; Science and Technology Department of Sichuan, China [2014JY0045]; Education Department of Sichuan, China [14ZA0110, 14ZA0107]; Ministry of Education, China [Z2014061]; Key Laboratory of Food Biotechnology of Sichuan, Xihua University, China [SZJJ2014-007]	This work was supported by the fund of the National Natural Science Foundation of China (31571935), the Science and Technology Department of Sichuan, China (2014JY0045), the Education Department of Sichuan, China (14ZA0110 and 14ZA0107), the Ministry of Education, China (Z2014061) and the Key Laboratory of Food Biotechnology of Sichuan, Xihua University, China (SZJJ2014-007).		33	0	0	0	0	RESEARCH JOURNAL BIOTECHNOLOGY	INDORE	SECTOR A-80, SCHEME NO 54, VIJAY NAGAR, A B ROAD, INDORE, 452 010 MP, INDIA	2278-4535			RES J BIOTECHNOL	Res. J. Biotechnol.	DEC	2016	11	12					17	22				6	Biotechnology & Applied Microbiology	Biotechnology & Applied Microbiology	EE0BX	WOS:000389239600003		
J	Wu, ZY; Song, CL; Lv, G; Pan, SZ; Li, H				Wu, Zhaoyang; Song, Chonglin; Lv, Gang; Pan, Suozhu; Li, Hao			Morphology, fractal dimension, size and nanostructure of exhaust particles from a spark-ignition direct-injection engine operating at different air-fuel ratios	FUEL			English	Article						SIDI engine; Exhaust particle; Morphology; Fractal dimension; Primary particle size; Nanostructure	ELECTRON-MICROSCOPY TEM; GAS RECIRCULATION EGR; DIESEL-ENGINE; SOOT PARTICLES; CARBON-BLACK; REACTIVITY; COMBUSTION; IMPACT; PARTICULATE; NANOPARTICLES	This work studied the physicochemical characteristics of exhaust particles from a 1.48 L SIDI engine operating at different air-fuel ratios (AFRs). The morphology, fractal dimension, size and nanostructure were characterized using high-resolution transmission electron microscopy (HRTEM) in conjunction with electron energy-loss spectroscopy. The results indicate that SIDI aggregate particles produced at varying AFRs exhibit different morphologies. TEM images show that the aggregates obtained at an AFR of 14.7 are more compactly clustered than those generated under fuel-rich and fuel-lean conditions. The fractal dimension of SIDI aggregates at an AFR of 14.7 is found to be 2.21, a value that is larger than those from other AFRs. The primary particle sizes are distributed over a wide range of 5-55 nm at all AFRs, although the largest average primary particle diameter is found at an AFR of 14.7. Similar to diesel soot particles, SIDI soot particles also show characteristic shell-core and turbostratic structures at the nanoscale level. At an AFR of 14.7, the soot particles have a relatively short fringe length, a small fringe separation distance and high fringe tortuosity. As the AFR is increased, the sp(2)/sp(3) hybridization ratios first gradually decrease and then increase, with a minimum value of 0.156 at AFR = 14.7. SIDI soot particles are likely more reactive than diesel soot particles because they possess the relatively short fringe length, large separation distance and high tortuosity. (C) 2016 Elsevier Ltd. All rights reserved.	[Wu, Zhaoyang; Song, Chonglin; Lv, Gang; Li, Hao] Tianjin Univ, State Key Lab Engines, Tianjin 300072, Peoples R China; [Pan, Suozhu] Xihua Univ, Sch Transportat & Automot Engn, Chengdu 610039, Peoples R China	Song, CL (reprint author), Tianjin Univ, State Key Lab Engines, Tianjin 300072, Peoples R China.	songchonglin@tju.edu.cn			National Key Basic Research and Development Program [2013CB228502]; Tianjin Research Program of Application Foundation and Advanced Technology [13JCZDJC35800]	This study was supported by the National Key Basic Research and Development Program (2013CB228502) and the Tianjin Research Program of Application Foundation and Advanced Technology (13JCZDJC35800).		39	0	0	22	33	ELSEVIER SCI LTD	OXFORD	THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, OXON, ENGLAND	0016-2361	1873-7153		FUEL	Fuel	DEC 1	2016	185						709	717		10.1016/j.fuel.2016.08.025		9	Energy & Fuels; Engineering, Chemical	Energy & Fuels; Engineering	DU5JT	WOS:000382248700073		
J	Chen, HB; Shen, P; Chen, MJ; Zhao, HB; Schiraldi, DA				Chen, Hong-Bing; Shen, Peng; Chen, Ming-Jun; Zhao, Hai-Bo; Schiraldi, David A.			Highly Efficient Flame Retardant Polyurethane Foam with Alginate/Clay Aerogel Coating	ACS APPLIED MATERIALS & INTERFACES			English	Article						alginate; aerogel; polyurethane; flame retardant; coatings	THERMAL-DECOMPOSITION; FILLED COATINGS; PU FOAMS; FLAMMABILITY; CLAY; MONTMORILLONITE; FABRICATION; COMBUSTION	Highly efficient flame retardant polyurethane foams with alginate/clay aerogel coatings were fabricated using a freeze-drying method. The microstructure and the interaction of the samples were characterized with scanning electron and optical microscopy (SEM) and (OM). The results show that PU foam has a porous structure with pore sizes of several hundred microns, and that of aerogel ranges from 10 to 30 mu m. The PU foam matrix and the aerogel coatings have strong interactions, due to the infusion of aerogel into the porous structure of the foam and the tension generated during the freeze-drying process. Both the PU foam and the aerogel exhibit good thermal stabilities, with onset decomposition temperatures above 240 degrees C. Combustion parameters, including LOI, TTI, HRR, TSR, FIGRA, CO, and CO2, all indicate significantly reduced fire risk. Total heat release of all but one of the samples was maintained, indicating that the flame retardant mechanism is to decrease flame spread rate by forming a heat, oxygen, and smoke barrier, rather than by reducing fuel content. This facile and inexpensive post-treatment of PU foam could expand its fire safe applications.	[Chen, Hong-Bing; Shen, Peng] China Acad Engn Phys, Inst Nucl Phys & Chem, Mianyang 621000, Peoples R China; [Chen, Ming-Jun] Xihua Univ, Sch Sci Sichuan, Chengdu 610039, Peoples R China; [Zhao, Hai-Bo] China Acad Engn Phys, Res Ctr Laser Fus, Mianyang 621000, Peoples R China; [Schiraldi, David A.] Case Western Reserve Univ, Dept Macromol Sci & Engn, Cleveland, OH 44106 USA	Chen, HB (reprint author), China Acad Engn Phys, Inst Nucl Phys & Chem, Mianyang 621000, Peoples R China.; Zhao, HB (reprint author), China Acad Engn Phys, Res Ctr Laser Fus, Mianyang 621000, Peoples R China.; Schiraldi, DA (reprint author), Case Western Reserve Univ, Dept Macromol Sci & Engn, Cleveland, OH 44106 USA.	hongbing2014@foxmail.com; haibor7@l63.com; das44@case.edu			NSAF [U1530259]; National Science Foundation of China [51403192, 51503191]	Support by NSAF (Grant No. U1530259) and National Science Foundation of China (Grant No. 51403192, 51503191) are gratefully acknowledged.		30	1	1	36	36	AMER CHEMICAL SOC	WASHINGTON	1155 16TH ST, NW, WASHINGTON, DC 20036 USA	1944-8244			ACS APPL MATER INTER	ACS Appl. Mater. Interfaces	NOV 30	2016	8	47					32557	32564		10.1021/acsami.6b11659		8	Nanoscience & Nanotechnology; Materials Science, Multidisciplinary	Science & Technology - Other Topics; Materials Science	ED9AF	WOS:000389161600052	27933853	
