PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	PG	WC	SC	GA	UT	PM
J	Fang, J; Peng, X				Fang, Jing; Peng, Xi			Developmental changes in cell proliferation and apoptosis in the normal duck bursa of Fabricius	JOURNAL OF VETERINARY SCIENCE			English	Article						apoptosis; bursa of Fabricius; development; duck; proliferation	FOLLICLE-ASSOCIATED EPITHELIUM; AGE-RELATED-CHANGES; CHICKEN BURSA; B-CELLS; LYMPHOID-TISSUES; DISEASE VIRUS; THYMUS; EMBRYOGENESIS; EXPRESSION; EMIGRATION	The aim of this work was to investigate developmental changes in cell proliferation and apoptosis in normal duck bursa of Fabricius using flow cytometry and immunohistochemistry. Studies were carried out on Tianfu ducks on days 24 and 27 of embryogenesis (E24 and E27) along with days 20, 70, and 200 of postnatal development (P20, P70, and P200). Results showed that the percentage of G(0)/G(1) bursa cells significantly increased between E24 and P200 while the percentage of cells in the S phase or G(2) + M phase as well as the proliferating index obviously decreased during the same period. Proliferation cell nuclear antigen was detected in lymphocyte and interfollicular epithelium. The proliferative lymphocyte density tended to decrease from E24 to P200. Apoptotic bodies in macrophages, free apoptotic bodies, or nuclei with condensed chromatin in lymphocytes in follicles were identified by transferase-mediated dUTP nick-end labeling. Both flow cytometry and microscopic analysis reveal that the proportion of apoptotic cells and apoptotic lymphocyte density increased from E24 to P20, fell on P70, then rose again on P200. Our foundings demonstrate that cell proliferation decreases and apoptosis increases with age. These changes may account for duck bursa development and involution.	[Fang, Jing; Peng, Xi] Sichuan Agr Univ, Coll Vet Med, Yaan 625014, Peoples R China	Fang, J (reprint author), Sichuan Agr Univ, Coll Vet Med, Yaan 625014, Peoples R China.	fangjing4109@163.com; pengxi197313@163.com			Changjiang scholars [IRT 0848]	This research was supported by the program for Changjiang scholars and the university innovative research team (IRT 0848).		34	1	1	2	3	KOREAN SOC VETERINARY SCIENCE	SEOUL	SEOUL NATL UNIV,  COLLEGE VETERINARY MEDICINE,, SEOUL, 151-742, SOUTH KOREA	1229-845X	1976-555X		J VET SCI	J. Vet. Sci.	DEC	2014	15	4					465	474		10.4142/jvs.2014.15.4.465		10	Veterinary Sciences	Veterinary Sciences	AX0EL	WOS:000346626000002	24962417	
J	Qi, JQ; Xie, JL; Huang, XY; Yu, WJ; Chen, SM				Qi, Jin Qiu; Xie, Jiu Long; Huang, Xing Yan; Yu, Wen Ji; Chen, Si Min			Influence of characteristic inhomogeneity of bamboo culm on mechanical properties of bamboo plywood: effect of culm height	JOURNAL OF WOOD SCIENCE			English	Article						Bamboo plywood; Culm height; Bamboo characteristics; Bechanical properties; Relationship	ANATOMICAL CHARACTERISTICS; COMPOSITE; AGE	The aim of this study was to evaluate the influence of Neosinocalamus affinis bamboo culm height on selected properties of original bamboo and the mechanical properties of bamboo plywood (BP). The results indicated that vascular bundle density, fiber proportion, specific gravity and compression strength parallel to grain (CSPG) increased from culm bottom to top. Bamboo culm height could significantly affect the mechanical properties of the BP. The shear strength (SS) of the BP decreased with increasing culm height, while the compressive strength (CS) increased. The maximum modulus of rupture (MOR) and tensile strength (TS) was observed at middle portion of culm. Significant correlation was found between vascular bundle density, specific gravity, culm wall thickness of original bamboo and the CS, SS of the BP.	[Qi, Jin Qiu; Xie, Jiu Long; Huang, Xing Yan; Chen, Si Min] Sichuan Agr Univ, Coll Forestry, Yaan 625014, Sichuan, Peoples R China; [Yu, Wen Ji] Chinese Acad Forestry, Res Inst Wood Ind, Beijing 100091, Peoples R China	Qi, JQ (reprint author), Sichuan Agr Univ, Coll Forestry, Yaan 625014, Sichuan, Peoples R China.	qijinqiu2005@aliyun.com			Key Laboratory of Wood Industry and Furniture Engineering of Sichuan Provincial Colleges and Universities; National Forestry Public Welfare Scientific Research Program [201304503]	The project was supported by "Key Laboratory of Wood Industry and Furniture Engineering of Sichuan Provincial Colleges and Universities" and the National Forestry Public Welfare Scientific Research Program (201304503). The Science and Technology Innovation Foundation for College Students was also greatly appreciated.		14	4	4	2	7	SPRINGER JAPAN KK	TOKYO	CHIYODA FIRST BLDG EAST, 3-8-1 NISHI-KANDA, CHIYODA-KU, TOKYO, 101-0065, JAPAN	1435-0211	1611-4663		J WOOD SCI	J. Wood Sci.	DEC	2014	60	6					396	402		10.1007/s10086-014-1429-8		7	Forestry; Materials Science, Paper & Wood	Forestry; Materials Science	AW4HF	WOS:000346241100003		
J	Gao, G; Tang, ZL; Wang, Q; Gou, XM; Ding, CB; Zhang, L; Zhou, YH; Yang, RW				Gao, Gang; Tang, Zilin; Wang, Qian; Gou, Xuemei; Ding, Chunbang; Zhang, Li; Zhou, Yonghong; Yang, Ruiwu			Phylogeny and maternal donor of Kengyilia (Triticeae: Poaceae) based on chloroplast trnT-trnL sequences	BIOCHEMICAL SYSTEMATICS AND ECOLOGY			English	Article						Kengyilia; trnT-trnL; Phylogeny; Maternal origin	INTERNAL TRANSCRIBED SPACER; F SEQUENCES; DNA POLYMORPHISM; GENOME; POLYPLOIDS; ELYMUS; GOBICOLA	The chloroplast DNA regions trnT-trnL was used to analyze to phylogenetic relationships and maternal donor of Kengyilia species and their closely related species. The Neighbor-Joining phylogenetic reconstructions partitioned the species into two reciprocally monophyletic groups. Kengyilia melanthera was related to species of Agropyron, whereas the other species were related to species of Pseudoroegneria and Roegneria. These results indicate that there have been at least two phylogenetically divergent maternal donors within Kengyilia, i.e. Agropyron (P genome) and Pseudoroegneria (St genome). In addition, the St genome of Kengyilia had several origins and diverse species of Pseudoroegneria might have taken part in the formation of polyploid species of Kengyilia. (C) 2014 Elsevier Ltd. All rights reserved.	[Gao, Gang; Tang, Zilin; Wang, Qian; Gou, Xuemei; Ding, Chunbang; Zhang, Li; Yang, Ruiwu] Sichuan Agr Univ, Coll Biol & Sci, Yaan 625014, Sichuan, Peoples R China; [Zhou, Yonghong] Sichuan Agr Univ, Triticeae Res Inst, Wenjiang 611130, Sichuan, Peoples R China	Yang, RW (reprint author), Sichuan Agr Univ, Coll Biol & Sci, Yaan 625014, Sichuan, Peoples R China.	yrwu@sicau.edu.cn			National Natural Science Foundation of China [31270243]	This work was supported by the National Natural Science Foundation of China (No. 31270243). We would like to specially thank the American National Plant Germplasm System for providing some of the seeds.		29	2	2	0	4	PERGAMON-ELSEVIER SCIENCE LTD	OXFORD	THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, ENGLAND	0305-1978	1873-2925		BIOCHEM SYST ECOL	Biochem. Syst. Ecol.	DEC	2014	57						102	107		10.1016/j.bse.2014.07.004		6	Biochemistry & Molecular Biology; Ecology; Evolutionary Biology	Biochemistry & Molecular Biology; Environmental Sciences & Ecology; Evolutionary Biology	AW3WJ	WOS:000346213700018		
J	Huang, X; Zhang, XQ; Huang, LK; Ma, YM; Yin, GH; Lee, S; Zeng, J; Liu, H				Huang, Xiu; Zhang, Xinquan; Huang, Linkai; Ma, Yingmei; Yin, Guohua; Lee, Samantha; Zeng, Jie; Liu, Huan			Genetic diversity of Hemarthria altissima and its related species by EST-SSR and SCoT markers	BIOCHEMICAL SYSTEMATICS AND ECOLOGY			English	Article						Hemarthria R. Br.; Hemarthria altissima; Genetic diversity; EST-SSR; SCoT	MICROSATELLITE MARKERS; SOUTH CHINA; PLANTS; AFLP	There is a need for an appropriate evaluation of Hemarthria germplasm resources using genetic analysis. Understanding their genetic background will promote effective development and utilization of its germplasm resources in plant breeding. We examined the genetic diversity and relationships among 46 Hemarthria germplasm resources from four continents. Expressed Sequence Tags-Simple Sequence Repeat (EST-SSR) and Start Codon Targeted (SCoT) markers were used to investigate species Hemarthria altissima (36), Hemarthria compressa (8) and Hemarthria uncinata (2). We selected 19 EST-SSR primers and generated 550 polymorphic (94.7%). Twenty one SCoT primers were selected and amplified to produce 597 bands with 89.4% of polymorphic bands. The Mantel test between EST-SSR and SCoT matrices revealed significant correlations (r = 0.854) and the data from both markers were combined for cluster analysis. The 46 materials were clustered into two main groups by UPGMA clustering with a similarity coefficient ranging from 0.573 to 0.940 and the dendrogram was basically concordant with geographical origins and species. Among the three Hemarthria species, H. altissima was genetically closest to H. compressa while it was not close to H. uncinata. When the utility of the two markers were compared, we found EST-SSR to be more efficient than SCoT in determining the genetic diversity study of Hemarthria species. (C) 2014 Elsevier Ltd. All rights reserved.	[Huang, Xiu; Zhang, Xinquan; Huang, Linkai; Zeng, Jie; Liu, Huan] Sichuan Agr Univ, Anim Sci & Technol Coll, Dept Grassland Sci, Yaan 625014, Peoples R China; [Ma, Yingmei] Michigan State Univ, E Lansing, MI 48824 USA; [Yin, Guohua; Lee, Samantha] Rutgers State Univ, Dept Plant Biol & Pathol, New Brunswick, NJ 08901 USA	Huang, LK (reprint author), Sichuan Agr Univ, Anim Sci & Technol Coll, Dept Grassland Sci, Yaan 625014, Peoples R China.	huanglinkai@sicau.edu.cn			Modern Agro-industry Technology Research System [CARS-35-05]; Sichuan Province Breeding Research grant [2011YZGG-11]; Sichuan Agricultural University Excellent Master's Degree Papers Breeding [YS2014003]; Students' Research Interests Plan in Sichuan Agricultural University [20130020]	This research was supported by the fund for Modern Agro-industry Technology Research System (CARS-35-05), the Sichuan Province Breeding Research grant (2011YZGG-11), the Sichuan Agricultural University Excellent Master's Degree Papers Breeding (YS2014003) and Students' Research Interests Plan in Sichuan Agricultural University (20130020).		22	2	2	0	8	PERGAMON-ELSEVIER SCIENCE LTD	OXFORD	THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, ENGLAND	0305-1978	1873-2925		BIOCHEM SYST ECOL	Biochem. Syst. Ecol.	DEC	2014	57						338	344		10.1016/j.bse.2014.09.016		7	Biochemistry & Molecular Biology; Ecology; Evolutionary Biology	Biochemistry & Molecular Biology; Environmental Sciences & Ecology; Evolutionary Biology	AW3WJ	WOS:000346213700056		
J	Zhou, ML; Wang, CL; Wang, DZ; Zheng, YD; Li, FL; Zhu, XM; Tang, YX; Shao, JR; Tang, Y; Wu, YM				Zhou, Mei-Liang; Wang, Cheng-Long; Wang, De-Zhou; Zheng, Ya-Di; Li, Fa-Liang; Zhu, Xue-Mei; Tang, Yi-Xiong; Shao, Ji-Rong; Tang, Yu; Wu, Yan-Min			Phylogenetic relationship of four new species related to southwestern Sichuan Fagopyrum based on morphological and molecular characterization	BIOCHEMICAL SYSTEMATICS AND ECOLOGY			English	Article						Fagopyrum; ITS; Morphology; matK; New species; Phylogeny	CULTIVATED COMMON BUCKWHEAT; NUCLEOTIDE-SEQUENCES; CHLOROPLAST DNA; NATURAL-POPULATIONS; TATARY BUCKWHEAT; WILD ANCESTOR; RAPD ANALYSES; POLYGONACEAE; NUCLEAR; REGION	Background and aims: Recently, four wild Fagopyrum species, Fagopyrum crispatifolium J. L Liu, Fagopyrum pugense T. Yu, Fagopyrum qiangcai D. Q. Bai and Fagopyrum wenchuanense J. R. Shao, have been identified and described based on their morphological characters. This study investigates the phylogenetic relationship, nucleotide sequence polymorphisms of internal transcribed spacers (ITSs) and the maturase K (matK) gene within four wild species related to western Sichuan buckwheat. F. wenchuanense is closely related to Fagopyrum gracilipes while E qiangcai is closely related to Fagopyrum esculentum based on their morphological differences. However, E wenchuanense is more closely related to Fagopyrum cymosum and E qiangcai is closer to Fagopyrum lineare and Fagopyrum leptopodum from the viewpoint of the ITS, and matK analysis. In addition, E gracilipes is closer to E pugense and Fagopyrum crispatofolium than to E qiangcai. E wenchuanense belongs to the cymosum group, while E qiangcai, F. pugense and E crispatifolium are classified into the urophyllum group based on their morphological and molecular analysis. Conducting morphological and molecular studies provide a better understanding of evolutionary mechanisms and genetic relationships of cultivated and wild buckwheat in western Sichuan, China. (C) 2014 Elsevier Ltd. All rights reserved.	[Zhou, Mei-Liang; Wang, Cheng-Long; Wang, De-Zhou; Zheng, Ya-Di; Shao, Ji-Rong] Sichuan Agr Univ, Sch Life Sci, Yaan 625014, Sichuan, Peoples R China; [Zhou, Mei-Liang; Wang, Cheng-Long; Wang, De-Zhou; Tang, Yi-Xiong; Wu, Yan-Min] Chinese Acad Agr Sci, Biotechnol Res Inst, Beijing 100081, Peoples R China; [Li, Fa-Liang] Xichang Inst Agr Sci, Alpine Crop Res Stn, Xichang 616150, Sichuan, Peoples R China; [Zhu, Xue-Mei] Sichuan Agr Univ, Sch Resources & Environm, Chengdu 611130, Sichuan, Peoples R China; [Tang, Yu] Sichuan Tourism Univ, Dept Food Sci, Chengdu 610100, Sichuan, Peoples R China	Shao, JR (reprint author), Sichuan Agr Univ, Sch Life Sci, Yaan 625014, Sichuan, Peoples R China.	zhm139@hotmail.com			Key Project of Science and Technology of Sichuan, China [04NG001-015]	This research was supported by the Key Project of Science and Technology of Sichuan, China (grant no. 04NG001-015, "Protection and exploitation of wild-type buckwheat germplasm resource").		26	2	4	0	10	PERGAMON-ELSEVIER SCIENCE LTD	OXFORD	THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, ENGLAND	0305-1978	1873-2925		BIOCHEM SYST ECOL	Biochem. Syst. Ecol.	DEC	2014	57						403	409		10.1016/j.bse.2014.09.024		7	Biochemistry & Molecular Biology; Ecology; Evolutionary Biology	Biochemistry & Molecular Biology; Environmental Sciences & Ecology; Evolutionary Biology	AW3WJ	WOS:000346213700067		
J	Gao, G; Gou, XM; Wang, Q; Zhang, Y; Deng, JB; Ding, CB; Zhang, L; Zhou, YH; Yang, RW				Gao, Gang; Gou, Xuemei; Wang, Qian; Zhang, Yan; Deng, Jiabin; Ding, Chunbang; Zhang, Li; Zhou, Yonghong; Yang, Ruiwu			Phylogenetic relationships and Y genome origin in Chinese Elymus (Triticeae: Poaceae) based on single copy gene DMC1	BIOCHEMICAL SYSTEMATICS AND ECOLOGY			English	Article						Elymus; DMC1; Phylogeny; Polyploid	NORTH-AMERICAN ELYMUS; TRNL-F SEQUENCES; SYNTHETIC HYBRIDS; DNA POLYMORPHISM; NUCLEAR ACC1; PSEUDOROEGNERIA; POLYPLOIDY; HYSTRIX; RPB2	To investigate the phylogenetic relationships among Chinese Elymus and related diploid genera, the genome donor of Elymus, and the evolutionary history of polyploid Elymus species, disrupted meiotic cDNA1 (DMC1) sequences were analyzed for 10 Elymus species, together with 34 diploid taxa from 13 monogenomic genera. The phylogenetic analyses (Neighbor-Joining) supported three major clades (St, Y and H). Sequence diversity and genealogical analysis suggested that (1) Elymus species are unambiguously closely related to Pseudoroegeria and Hordeum. Pseudoroegeria and Hordeum might be serve as the St genome and H genome donor of polyploid Elymus species; (2) Phylogenetic analyses separated the Y sequences from the St sequences, it confirmed that St and Y genome in Elymus species have originated from different donors; (3) the St genome of Elymus had several origins and diverse species of Pseudoroegneria might have taken part in the formation of polyploid species ofElymus; (4) the DMC1 sequences of Elymus are evolutionarily distinct, and it can clarify parental lineages and phylogenetic relationships of genera Elymus. (C) 2014 Elsevier Ltd. All rights reserved.	[Gao, Gang; Gou, Xuemei; Wang, Qian; Zhang, Yan; Deng, Jiabin; Ding, Chunbang; Yang, Ruiwu] Sichuan Agr Univ, Coll Life Sci, Yaan 625014, Sichuan, Peoples R China; [Zhang, Li] Sichuan Agr Univ, Coll Sci, Yaan 625014, Sichuan, Peoples R China; [Zhou, Yonghong] Sichuan Agr Univ, Triticeae Res Inst, Wenjiang 611130, Sichuan, Peoples R China	Yang, RW (reprint author), Sichuan Agr Univ, Coll Life Sci, Yaan 625014, Sichuan, Peoples R China.	yrwu@sicau.edu.cn			National Natural Science Foundation of China [31270243]	This work was supported by the National Natural Science Foundation of China (No. 31270243). We would like to specially thank the American National Plant Germplasm System for providing some of the seeds.		38	0	0	1	8	PERGAMON-ELSEVIER SCIENCE LTD	OXFORD	THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, ENGLAND	0305-1978	1873-2925		BIOCHEM SYST ECOL	Biochem. Syst. Ecol.	DEC	2014	57						420	426		10.1016/j.bse.2014.09.019		7	Biochemistry & Molecular Biology; Ecology; Evolutionary Biology	Biochemistry & Molecular Biology; Environmental Sciences & Ecology; Evolutionary Biology	AW3WJ	WOS:000346213700070		
J	Deng, F; Wang, L; Ren, WJ; Mei, XF				Deng, Fei; Wang, Li; Ren, Wan-Jun; Mei, Xiu-Feng			Enhancing nitrogen utilization and soil nitrogen balance in paddy fields by optimizing nitrogen management and using polyaspartic acid urea	FIELD CROPS RESEARCH			English	Article						Apparent N surplus; N balance; N utilization; Nitrogen management; Polyaspartic acid urea; Rice	IRRIGATED RICE SYSTEMS; N-USE EFFICIENCY; GRAIN-YIELD; WINTER-WHEAT; HYBRID RICE; DRY-MATTER; FERTILIZER; CHINA; WATER; ACCUMULATION	In this study, we aimed to investigate the effects of nitrogen (N) management and polyaspartic acid urea (PASP-urea) on N utilization and soil N balance of midseason rice in southwest China. Field experiments with no N treatment, famer's fertilizer practice (FFP), three optimized nitrogen managements (ONMs), and three PASP-urea treatments (PASPTs) were conducted at Shehong and Wenjiang, Sichuan Province, in 2013. The results showed that the N fertilizer increased crop N uptake and total N output, but intensified the apparent N losses. Compared to FFP, ONMs and PASPTs (excluding ONM2 and PASPT1 at Shehong) increased N accumulation in plant organs before anthesis, which significantly (p < 0.05) increased crop N uptake and N recovery efficiency (NRE), but reduced N production efficiency and N physiological efficiency (NPE), as well as apparent N losses at both the sites. However, the effectiveness of N treatments on N utilization and soil N balance was associated with the initial soil N-min (amount of inorganic N accumulation). ONM3 (a 15% increase in the N rate over that used in the FFP) increased N accumulation, NRE, and N agronomy efficiency (NAE) of rice at Shehong, whereas ONM2 (a 15% reduction in the N rate over that used in the FFP) reduced N loss but significantly (p < 0.05) increased NPE, NAE, and N partial factor productivity at Wenjiang. PASP-urea, especially PASPT3 (PASP urea spilt-applied in four stages), significantly (p < 0.05) reduced apparent N surplus before anthesis and N deficit after anthesis, resulting in higher crop N uptake and N use efficiency. Therefore, split-application of N at an optimal rate and PASP-urea could improve the balance between plant N requirement and N input and thus enhance N use efficiency and/or reduce N losses. (C) 2014 Elsevier B.V. All rights reserved.	[Deng, Fei; Wang, Li; Ren, Wan-Jun; Mei, Xiu-Feng] Sichuan Agr Univ, Minist Agr, Key Lab Crop Ecophysiol & Farming Syst Southwest, Chengdu 611130, Sichuan, Peoples R China	Ren, WJ (reprint author), Sichuan Agr Univ, Minist Agr, Key Lab Crop Ecophysiol & Farming Syst Southwest, Chengdu 611130, Sichuan, Peoples R China.	ddf273634096@163.com; wangxiaoli272@163.com; rwjun@126.com; ssdmxf@hotmail.com			Ministry of Agriculture of the People's Republic of China [201303129]; Ministry of Science and Technology of the People's Republic of China [2011BAD16B05-04, 2012DFG91520, 2013BAD07B13-02]; Science and Technology Department of Sichuan Province [2011NZ0098]	This study was funded by the Ministry of Agriculture of the People's Republic of China (201303129); the Ministry of Science and Technology of the People's Republic of China (2011BAD16B05-04, 2012DFG91520, and 2013BAD07B13-02); and the Science and Technology Department of Sichuan Province (2011NZ0098). We also thank the College of Resources and Environment, Sichuan Agricultural University, for providing the meteorological data, and the farmers who helped in field experiments.		45	7	12	5	54	ELSEVIER SCIENCE BV	AMSTERDAM	PO BOX 211, 1000 AE AMSTERDAM, NETHERLANDS	0378-4290	1872-6852		FIELD CROP RES	Field Crop. Res.	DEC	2014	169						30	38		10.1016/j.fcr.2014.08.015		9	Agronomy	Agriculture	AW3XB	WOS:000346215400004		
J	Liu, Y; Yang, L; Yang, G; Zhang, YZ; Zhang, XH; Deng, SH				Liu Yan; Yang Li; Yang Gang; Zhang Yanzong; Zhang Xiaohong; Deng Shihuai			Degradation of Dye Wastewater by Pulsed High-Voltage Discharge Combined with Spent Tea Leaves	PLASMA SCIENCE & TECHNOLOGY			English	Article						pulsed discharge; spent tea leaves; dye wastewater; degradation	ACTIVATED CARBON; AQUEOUS-SOLUTION; OXIDATION TREATMENTS; ORGANIC-COMPOUNDS; CORONA DISCHARGE; METHYL-ORANGE; 4-CHLOROPHENOL; REACTORS; REMOVAL; OXYGEN	Degradation of methylene blue (MB) was performed using the pulsed discharge process (PDP) combined with spent tea leaves (STLs). The effects of STL dosage, concentration of initial solution, and pH were analyzed in the combined treatment. Results showed that the combined treatment was effective for dye wastewater degradation; when the dosage of STLs was 3.2 g/L, the degradation efficiency reached 90% after 15 min treatment, and STLs showed a good repeatability. The degradation rate decreased with increasing initial MB concentration but not related to the solution pH in the combined treatment. Fourier-transform infrared spectra and N-2 adsorption suggested that the number of acidic and basic groups in the STL surface increased after the treatment, but the surface area and pore volume remained unchanged.	[Liu Yan; Yang Li; Yang Gang; Zhang Yanzong; Zhang Xiaohong; Deng Shihuai] Sichuan Agr Univ, Coll Resources & Environm, Agr Environm Engn Ctr Sichuan Prov, Chengdu 611130, Peoples R China	Zhang, YZ (reprint author), Sichuan Agr Univ, Coll Resources & Environm, Agr Environm Engn Ctr Sichuan Prov, Chengdu 611130, Peoples R China.	yzzhang@sicau.edu.cn			Science and Technology Department of Sichuan Province, China [2010JY0040]	supported by the Science and Technology Department of Sichuan Province, China (No. 2010JY0040)		31	0	0	4	21	IOP PUBLISHING LTD	BRISTOL	TEMPLE CIRCUS, TEMPLE WAY, BRISTOL BS1 6BE, ENGLAND	1009-0630			PLASMA SCI TECHNOL	Plasma Sci. Technol.	DEC	2014	16	12					1135	1140		10.1088/1009-0630/16/12/09		6	Physics, Fluids & Plasmas	Physics	AW3QK	WOS:000346201200009		
J	Hu, GJ; Fan, J; Xian, ZQ; Huang, W; Lin, DB; Li, ZG				Hu, Guojian; Fan, Jing; Xian, Zhiqiang; Huang, Wei; Lin, Dongbo; Li, Zhengguo			Overexpression of SlREV alters the development of the flower pedicel abscission zone and fruit formation in tomato	PLANT SCIENCE			English	Article						Abscission zone; Fruit formation; HD-ZIP III; MicroRNA; REVOLUTA; Tomato	HOMEODOMAIN-LEUCINE-ZIPPER; APICAL MERISTEM DEVELOPMENT; GENE FAMILY-MEMBERS; CLASS IIIHD-ZIP; HD-ZIP; LEAF POLARITY; CELL FATE; ARABIDOPSIS; EXPRESSION; ENCODES	Versatile roles of REVOLUTA (REV), a Class III homeodomain-leucine zipper (HD-ZIP III) transcription factor, have been depicted mainly in Arabidopsis and Populus. In this study, we investigated the functions of its tomato homolog, namely SIREV. Overexpression of a microRNA166-resistant version of SIREV (35S::REVRis) not only resulted in vegetative abnormalities such as curly leaves and fasciated stems, but also caused dramatic reproductive alterations including continuous production of flowers at the pedicel abscission zone (AZ) and ectopic fruit formation on receptacles. Microscopic analysis showed that meristem-like structures continuously emerged from the exodermises of the pedicel AZs and that ectopic carpels formed between the first and second whorl of floral buds in 35S::REVRis plants. Transcriptional data suggest that SlREV may regulate genes related to meristem maintenance and cell differentiation in the development of the flower pedicel abscission zone, and modulate genes in homeodomain and MADS-box families and hormone pathways during fruit formation. Altogether, these results reveal novel roles of SIREV in tomato flower development and fruit formation. (C) 2014 Elsevier Ireland Ltd. All rights reserved.	[Hu, Guojian; Fan, Jing; Xian, Zhiqiang; Huang, Wei; Lin, Dongbo; Li, Zhengguo] Chongqing Univ, Sch Life Sci, Genet Engn Res Ctr, Chongqing 400044, Peoples R China; [Fan, Jing] Sichuan Agr Univ, Rice Res Inst, Chengdu 611130, Peoples R China	Li, ZG (reprint author), Chongqing Univ, Sch Life Sci, Genet Engn Res Ctr, Chongqing 400044, Peoples R China.	zhengguoli@cqu.edu.cn	Li, Zhengguo/A-5572-2017		National High Technology Research and Development Program [2012AA101702]; National Basic Research Program of China [2013CB127101]; National Natural Science Foundation of China [31071798, 31272166]; Committee of Science and Technology of Chongqing [2011BA1024]; China Postdoctoral Science Foundation funded project [2012M521679]	This work was supported by grants from the National High Technology Research and Development Program (2012AA101702) and National Basic Research Program of China (2013CB127101), the National Natural Science Foundation of China (31071798; 31272166), the Committee of Science and Technology of Chongqing (2011BA1024), and the China Postdoctoral Science Foundation funded project (2012M521679).		58	7	7	1	46	ELSEVIER IRELAND LTD	CLARE	ELSEVIER HOUSE, BROOKVALE PLAZA, EAST PARK SHANNON, CO, CLARE, 00000, IRELAND	0168-9452			PLANT SCI	Plant Sci.	DEC	2014	229						86	95		10.1016/j.plantsci.2014.08.010		10	Biochemistry & Molecular Biology; Plant Sciences	Biochemistry & Molecular Biology; Plant Sciences	AU7UY	WOS:000345807800009	25443836	
J	Sun, CH; Chen, D; Fang, J; Wang, PR; Deng, XJ; Chu, CC				Sun, Changhui; Chen, Dan; Fang, Jun; Wang, Pingrong; Deng, Xiaojian; Chu, Chengcai			Understanding the genetic and epigenetic architecture in complex network of rice flowering pathways	PROTEIN & CELL			English	Review						rice; flowering time; genetic network; chromatin modifications; Arabidopsis; florigen	QUANTITATIVE TRAIT LOCI; LONG-DAY CONDITIONS; CONTROLLING HEADING DATE; ZINC-FINGER PROTEIN; CRITICAL DAY LENGTH; ORYZA-SATIVA L.; NATURAL VARIATION; PHOTOPERIOD SENSITIVITY; EPISTATIC INTERACTIONS; CULTIVATED RICE	Although the molecular basis of flowering time control is well dissected in the long day (LD) plant Arabidopsis, it is still largely unknown in the short day (SD) plant rice. Rice flowering time (heading date) is an important agronomic trait for season adaption and grain yield, which is affected by both genetic and environmental factors. During the last decade, as the nature of florigen was identified, notable progress has been made on exploration how florigen gene expression is genetically controlled. In Arabidopsis expression of certain key flowering integrators such as FLOWERING LOCUS C (FLC) and FLOWERING LOCUS T (FT) are also epigenetically regulated by various chromatin modifications, however, very little is known in rice on this aspect until very recently. This review summarized the advances of both genetic networks and chromatin modifications in rice flowering time control, attempting to give a complete view of the genetic and epigenetic architecture in complex network of rice flowering pathways.	[Sun, Changhui; Chen, Dan; Wang, Pingrong; Deng, Xiaojian] Sichuan Agr Univ, Rice Res Inst, Chengdu 611130, Peoples R China; [Fang, Jun; Chu, Chengcai] Chinese Acad Sci, Inst Genet & Dev Biol, State Key Lab Plant Genom, Beijing 100101, Peoples R China; [Fang, Jun; Chu, Chengcai] Chinese Acad Sci, Inst Genet & Dev Biol, Ctr Plant Gene Res Beijing, Beijing 100101, Peoples R China	Deng, XJ (reprint author), Sichuan Agr Univ, Rice Res Inst, Chengdu 611130, Peoples R China.	xjdeng2006@aliyun.com; ccchu@genetics.ac.cn		Chu, Chengcai/0000-0001-8097-6115	National Natural Science Foundation of China [31371602, 91335107]; Specialized Research Fund for the Doctoral Program of Higher Education [20125103120008]	This study was financially supported by the National Natural Science Foundation of China (Grant Nos. 31371602 and 91335107) and Specialized Research Fund for the Doctoral Program of Higher Education (20125103120008).		78	11	12	4	43	HIGHER EDUCATION PRESS	BEIJING	SHATANHOU ST 55, BEIJING 100009, PEOPLES R CHINA	1674-800X	1674-8018		PROTEIN CELL	Protein Cell	DEC	2014	5	12					889	898		10.1007/s13238-014-0068-6		10	Cell Biology	Cell Biology	AW1OB	WOS:000346057600002	25103896	
