PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	PG	WC	SC	GA	UT	PM
J	Li, HM; Tang, ZX; Zhang, HQ; Yan, BJ; Ren, ZL				Li, H. M.; Tang, Z. X.; Zhang, H. Q.; Yan, B. J.; Ren, Z. L.			Major quality trait analysis and QTL detection in hexaploid wheat in humid rain-fed agriculture	GENETICS AND MOLECULAR RESEARCH			English	Article						Wheat; Quality; Humid; Rain-fed agriculture; QTL; Consensus map	GRAIN PROTEIN-CONTENT; TRITICUM-AESTIVUM L.; MICROSATELLITE CONSENSUS MAP; DOUBLED HAPLOID POPULATION; ASSESSING GLUTEN STRENGTH; BREAD WHEAT; DURUM-WHEAT; BAKING QUALITY; CHROMOSOMAL LOCATION; WINTER-WHEAT	Humid rain-fed agriculture is a special environment for wheat (Triticum aestivum) culture that tends to negatively affect wheat yield and quality. To identify quality characters of wheat in a humid environment, we conducted quality analysis and quantitative trait loci (QTL) detection in a recombinant inbred line whose parent had a high level of quality for several years. We found that high-quality wheat had less gluten content and lower protein content. Apparently, wheat quality and associated quantity traits were in a dynamic state of equilibrium. We detected 83 QTL for 10 wheat quality traits in this recombinant inbred line population. Nine QTL were detected in both evaluation years; Q.DT.scau-2A, linked to Xwmc522-2A, was detected at the same genetic location in both years. Other QTL for different traits were detected simultaneously in more than one location. Consequently, there appeared to be pleiotropic genes that control wheat quality. Based on previous studies and our research on QTL analysis of grain protein content, we conclude that there must be one or more genes for grain protein content on chromosome 6B, whose expression was little affected by environment. We constructed a consensus map and projected the QTL on it. It was useful for choosing optimal markers for marker-assisted breeding and map-based cloning.	[Li, H. M.; Tang, Z. X.; Zhang, H. Q.; Yan, B. J.; Ren, Z. L.] Sichuan Agr Univ, State Key Lab Plant Genet & Breeding, Chengdu, Sichuan, Peoples R China	Yan, BJ (reprint author), Sichuan Agr Univ, State Key Lab Plant Genet & Breeding, Chengdu, Sichuan, Peoples R China.	yanbenju@sicau.edu.cn; renzllab@sicau.edu.cn			National Natural Science Foundation of China [30730065]; National 973 Wheat Breeding Program	Research supported by the National Natural Science Foundation of China (#30730065) and the National 973 Wheat Breeding Program. We also thank Dr. Luo PeiGao for kindly offering the SSR marker.		40	3	5	2	18	FUNPEC-EDITORA	RIBEIRAO PRETO	RUA FLORIANO PEIXOTO 2444, ALTO DA BOA VISTA, RIBEIRAO PRETO, SP 00000, BRAZIL	1676-5680			GENET MOL RES	Genet. Mol. Res.		2013	12	2					1740	1751		10.4238/2013.May.21.5		12	Biochemistry & Molecular Biology; Genetics & Heredity	Biochemistry & Molecular Biology; Genetics & Heredity	159FI	WOS:000320030100087	23765980	
J	Cui, C; Shen, CJ; Jia, G; Wang, KN				Cui, C.; Shen, C. J.; Jia, G.; Wang, K. N.			Effect of dietary Bacillus subtilis on proportion of Bacteroidetes and Firmicutes in swine intestine and lipid metabolism	GENETICS AND MOLECULAR RESEARCH			English	Article						Probiotics; Bacillus subtilis; Bacteroidetes; Firmicutes; Lipid metabolism; Growth performance	FERMENTED MILK PRODUCT; GROWTH-PERFORMANCE; MICROBIAL ECOLOGY; GUT MICROBIOME; SOYBEAN-MEAL; DISTAL GUT; PIGS; PROBIOTICS; OBESITY; RATS	The ratio of Bacteroidetes and Firmicutes bacterial groups in the gut can affect the ability to absorb nutrients. We investigated the effect of probiotic Bacillus subtilis supplementation of diets on growth performance, fat deposition, blood lipids, copy numbers, and percentage of Bacteroidetes and Firmicutes in cecal contents, as well as mRNA expression of key lipid metabolism enzymes in the liver and adipose tissue of finishing pigs. Twenty-four Duroc x Meishan crossbreed 8-week-old pigs (10.28 +/- 0.59 kg) were randomly allocated to two dietary treatments: maize-soybean meal-based diets with B. subtilis (probiotic group) and without B. subtilis (control group). The probiotic diet led to a significant increase in the average daily gain and feed conversion ratio of pigs weighing 10 to 110 kg. The mean backfat depth was increased while leaf lard weights were decreased by probiotic supplementation. Ingestion of probiotics decreased the serum triglyceride and glucose concentrations, but did not change the levels of total cholesterol and free fatty acids in the serum. The mRNA expressions of fatty acid synthase (FAS) and acetyl-CoA carboxylase alpha (ACC alpha) in the liver were down-regulated by the dietary probiotic supplement. Conversely, the gene expressions of FAS and ACC alpha in the adipose tissue increased. The probiotic diet decreased the copy numbers and percentage of Bacteroidetes, while it increased the percentage of Firmicutes in the cecal contents. We conclude that the addition of B. subtilis improves growth performance and up-regulates lipid metabolism in subcutaneous fat of finishing pigs. We conclude that B. subtilis affects lipid metabolism through regulation of the proportion of Bacteroidetes and Firmicutes in the gut.	[Cui, C.; Jia, G.; Wang, K. N.] Sichuan Agr Univ, Inst Anim Nutr, Yaan, Sichuan, Peoples R China; [Shen, C. J.] Henan Prov Peoples Hosp, Zhengzhou, Henan, Peoples R China	Wang, KN (reprint author), Sichuan Agr Univ, Inst Anim Nutr, Yaan, Sichuan, Peoples R China.	wkn@sicau.edu.cn			National Basic Research Program of China [2004CB117504]	Research supported by the National Basic Research Program of China (Grant #2004CB117504).		36	12	13	8	48	FUNPEC-EDITORA	RIBEIRAO PRETO	RUA FLORIANO PEIXOTO 2444, ALTO DA BOA VISTA, RIBEIRAO PRETO, SP 00000, BRAZIL	1676-5680			GENET MOL RES	Genet. Mol. Res.		2013	12	2					1766	1776		10.4238/2013.May.23.1		11	Biochemistry & Molecular Biology; Genetics & Heredity	Biochemistry & Molecular Biology; Genetics & Heredity	159FI	WOS:000320030100090	23765983	
J	Zuo, ZC; Dai, HB; Chen, L; Zhou, YC; Guo, WZ; Xu, ZW				Zuo Zhicai; Dai, Hongbo; Chen, Lei; Zhou, Yuancheng; Guo, Wanzhu; Xu, Zhiwen			Development and Application of a Polymerase Chain Reaction to Early Detect Haemophilus parasuis	JOURNAL OF ANIMAL AND VETERINARY ADVANCES			English	Article						Haemophilus parasuis; OMP; PCR; early detection; blood	RESPIRATORY-TRACT; PCR TEST; PIGS; PASTEURELLACEAE	Haemophilus parasuis mainly affect piglets during suckling period and the infected pigs showed clinical symptoms at 5-6 weeks old after weaning. To develop a specific PCR for early detection of Haemophilus parasuis, early treatment would effectively prevent phenotypic expression of the disease. A pair of specific primers were designed to amplify a 414 bp specific DNA fragment based on H. parasuis Outer Membrane Protein (OMP) gene published in GenBank also the PCR conditions were optimized. The established PCR test could detect a minimum of 425 cfu mL(-1) (0.425 cfu/PCR reaction) pure cultures of H. parasuis and only H. parasuis could amplify a 414 bp specific DNA fragment. No amplification was observed while tested with the closely affiliated species and the mainly contaminating flora. From 2 days post infection (dpi) to 5 dpi, all of the piglets challenged with H. parasuis showed a fever above 41 degrees C and all blood samples from those feverish piglets were positive for H. parasuis. Through blood PCR detection, 37 positive samples were picked out in 84 sucking pigs which were natural infected with H. parasuis, the result was verified by dissecting five positive piglets and isolating bacteria from lung tissue. The developed PCR was successfully applied for early diagnosis of H. parasuis infection, early treatment will reduce the incidence and mortality of disease.	[Zuo Zhicai; Dai, Hongbo; Chen, Lei; Zhou, Yuancheng; Guo, Wanzhu; Xu, Zhiwen] Sichuan Agr Univ, Anim Biotechnol Ctr, Yaan 625014, Sichuan, Peoples R China; [Xu, Zhiwen] Sichuan Agr Univ, Anim Dis & Human Hlth Lab Sichuan Prov, Yaan 625014, Sichuan, Peoples R China	Xu, ZW (reprint author), Sichuan Agr Univ, Anim Biotechnol Ctr, Yaan 625014, Sichuan, Peoples R China.				Program for Changjiang Scholars and Innovative Research Team in University [IRT0848]	This study was supported by Program for Changjiang Scholars and Innovative Research Team in University with grant on IRT0848.		14	0	0	0	2	MEDWELL ONLINE	FAISALABAD	ANSINET BUILDING, 308-LASANI TOWN, SARGODHA RD, FAISALABAD, 38090, PAKISTAN	1680-5593			J ANIM VET ADV	J. Anim. Vet. Adv.		2013	12	2					140	145				6	Veterinary Sciences	Veterinary Sciences	177RN	WOS:000321393200026		
J	Li, DB; Li, C; Shao, SS; Zhang, GW; Tang, Y; Zhou, DG; Li, XW				Li, De-Bing; Li, Chao; Shao, Shan-Shan; Zhang, Gong-Wei; Tang, Yong; Zhou, Ding-Gang; Li, Xue-Wei			Effects of Dietary Vitamin D-3 on MHC-II-beta Gene Expression in Immune Tissues of Monopterus albus	JOURNAL OF ANIMAL AND VETERINARY ADVANCES			English	Article						Monopterus albus; vitamin D-3; MHC-II-beta gene; dose; head	CHAIN	To investigate the effects of dietary Vitamin D-3 (VD3) on MHC-II-beta gene expression in Monopterus albus (M. albus). A total of 540 healthy M. albus (weigh, 21.7 +/- 2.1 g) were randomly assigned to six groups (3 replicates per group, 30 M. albus per replicate) and fed with dietary VD3 at various concentrations (0 (control), 250, 500, 1,000, 2,000 and 4,000 IU kg(-1)). After 20, 40 and 60 days of feeding, researchers randomly selected six M. albus from each group and collected tissues (hepatopancreas, spleen, head kidney and hindgut) for detection of MHC-II-beta gene expression using real-time quantitative PCR. MHC-II-beta was expressed in four tissues with expression in the head kidney significantly higher (p<0.01) than that in the spleen, hindgut and hepatopancreas. At 20 days, the highest MHC-II-beta expression was detected in the 4,000 IU kg(-1) group in the head kidney and in the 2,000 IU kg(-1) group in the spleen, both of which were significantly higher than that of the other groups (p<0.05). At 40 days, the 1 000 IU kg(-1) group showed the highest MHC-II-beta expression in the head kidney, hindgut and hepatopancreas. At 60 days, the 500 IU kg(-1) group showed the highest MHC-II-beta expression in the head kidney and spleen and was significant higher than that of the control (p<0.05) while the 4,000 IU kg(-1) group showed significantly lower MHC-II-beta expression compared to the control (p<0.05). Relative to the MHC-II-beta expression in the head kidney, the results demonstrate that short-term (20 days) and high dose dietary provision of VD3 (4,000 IU kg(-1)) significantly increased MHC-II-beta expression in M. albus immune organs. However, the highest MHC-II-beta expression was observed with long-term (60 days) dietary provision of VD3 at a dose of 500 IU kg(-1).	[Li, De-Bing; Li, Chao; Shao, Shan-Shan; Zhang, Gong-Wei; Zhou, Ding-Gang; Li, Xue-Wei] Sichuan Agr Univ, Coll Anim Sci & Technol, Yaan 625014, Peoples R China; [Tang, Yong] Leshan Vocat & Tech Coll, Leshan 614000, Peoples R China	Zhou, DG (reprint author), Sichuan Agr Univ, Coll Anim Sci & Technol, Yaan 625014, Peoples R China.				Natural Science Fund of Education Department, Sichuan Province [0914ZA146]	This project was sponsored by the Natural Science Fund of Education Department, Sichuan Province (0914ZA146).		15	0	0	1	5	MEDWELL ONLINE	FAISALABAD	ANSINET BUILDING, 308-LASANI TOWN, SARGODHA RD, FAISALABAD, 38090, PAKISTAN	1680-5593			J ANIM VET ADV	J. Anim. Vet. Adv.		2013	12	2					215	220				6	Veterinary Sciences	Veterinary Sciences	177RN	WOS:000321393200039		
J	Lou, PE; Liu, YK; Wang, T; Li, MZ; Li, XW				Lou, Ping-Er; Liu, Ying-Kai; Wang, Tao; Li, Ming-Zhou; Li, Xue-Wei			Identification of Monozygotic Twins in Pigs Using Optimized Fluorescent Microsatellite Markers	JOURNAL OF ANIMAL AND VETERINARY ADVANCES			English	Article						Pig; monozygotic twins; paired fluorescent microsatellite marker; STR genotyping; cumulative exclusion rate	PORCINE MODELS	Monozygotic (MZ) twins having the same DNA information have been used for many biomedical studies. Pigs present high similarity with humans and have been used as an ideal mammalian model the use of MZ twins is even more valuable. In the study, researchers present a systematic method for the stepwise exclusion of inconsistently genotyped individuals in a large population by Short Tandem Repeat (STR) genotyping. Five pairs of microsatellite markers with different fluorescent dyes were selected and their reliability was tested. The results demonstrate that the cumulative exclusion rate of all markers was 99.67% in 1,201 pigs; two pairs of MZ twins were initially identified. Researchers have established an effective, easy and cheap way to identify MZ twin pigs.	[Lou, Ping-Er; Liu, Ying-Kai; Wang, Tao; Li, Ming-Zhou; Li, Xue-Wei] Sichuan Agr Univ, Inst Anim Genet & Breeding, Coll Anim Sci & Technol, Yaan 625014, Sichuan, Peoples R China	Li, MZ (reprint author), Sichuan Agr Univ, Inst Anim Genet & Breeding, Coll Anim Sci & Technol, Yaan 625014, Sichuan, Peoples R China.			Li, Mingzhou/0000-0001-8681-7684	National High Technology Research and Development Program of China (863 Program) [2013AA102502]; Specialized Research Fund of the Ministry of Agriculture of China [NYCYTX-009]; Project of Provincial Twelfth Five Years' Animal Breeding of Sichuan Province [2011YZGG15]; National Special Foundation for Transgenic Species of China [2011ZX08006-003]	This research was supported by grants from the National High Technology Research and Development Program of China (863 Program) (2013AA102502), the Specialized Research Fund of the Ministry of Agriculture of China (NYCYTX-009), the Project of Provincial Twelfth Five Years' Animal Breeding of Sichuan Province (2011YZGG15) and the National Special Foundation for Transgenic Species of China (2011ZX08006-003).		16	0	0	1	1	MEDWELL ONLINE	FAISALABAD	ANSINET BUILDING, 308-LASANI TOWN, SARGODHA RD, FAISALABAD, 38090, PAKISTAN	1680-5593			J ANIM VET ADV	J. Anim. Vet. Adv.		2013	12	2					225	228				4	Veterinary Sciences	Veterinary Sciences	177RN	WOS:000321393200041		
J	Gao, S; Liu, KT; Chung, TW; Chen, F				Gao, S.; Liu, K. -T.; Chung, T. -W.; Chen, F.			The effects of NaCl stress on Jatropha cotyledon growth and nitrogen metabolism	JOURNAL OF SOIL SCIENCE AND PLANT NUTRITION			English	Article						Jatropha curcas; NaCl stress; nitrogen metabolism; growth inhibition; ammonium	SALT STRESS; AMMONIUM ASSIMILATION; GLUTAMINE-SYNTHETASE; NITRATE REDUCTASE; ENZYMES; PLANTS; SEEDLINGS; SALINITY; PURIFICATION; ROOTS	The effects of treatment with 50 and 100 mM NaCl on cotyledon growth, nitrogen assimilation, and the activities of key nitrogen metabolism enzymes were investigated in developing Jatropha curcas cotyledons. Growth inhibition was observed, and relative water content in the developing cotyledons significantly decreased in the 100 mM NaCl treatment. Lower levels of NO3-, NO2-, and NH4+ in the cotyledons were recorded when they were supplied with 50 and 100 mM NaCl. Nitrate reductase activities decline by 9.5% to 31.8% with respect to the control groups. Salt treatment also led to a marked decrease in nitrite reductase activity compared with the controls. Glutamine synthase, glutamate synthetase and dehydrogenase, alanine aminotransferase (AlaAT) and aspartate aminotransferase (AspAT) were markedly induced by the addition of NaCl. These findings will be useful for elucidating the roles key enzymes involved in nitrogen assimilation pathway of J. curcas plant.	[Gao, S.; Liu, K. -T.; Chung, T. -W.] Sichuan Agr Univ, Fac Forestry, Inst Ecol Forestry, Chengdu 611130, Sichuan, Peoples R China; [Gao, S.] Chung Yuan Christian Univ, Dept Chem Engn, R&D Ctr Membrane Technol, Chungli 320, Taiwan; [Chen, F.] Sichuan Univ, Coll Life Sci, Chengdu 610064, Peoples R China	Gao, S (reprint author), Sichuan Agr Univ, Fac Forestry, Inst Ecol Forestry, Chengdu 611130, Sichuan, Peoples R China.	shun1220@yahoo.com			Project Toward Sustainable Green Technology from Chung Yuan Christian University [CYCU-98-CR-CE]	This work was supported by the Project Toward Sustainable Green Technology from Chung Yuan Christian University grant CYCU-98-CR-CE.		31	2	2	3	17	SOC CHILENA CIENCIA SUELO	TEMUCO	CASILLA 54-D, TEMUCO, 00000, CHILE	0718-9516			J SOIL SCI PLANT NUT	J. Soil Sci. Plant Nutr.		2013	13	1					99	113		10.4067/S0718-95162012005000028		15	Plant Sciences; Environmental Sciences; Soil Science	Plant Sciences; Environmental Sciences & Ecology; Agriculture	181WE	WOS:000321699800010		
J	He, G				He, Ge			Equilibrium-Oriented Housing Supply: A Case Study of Chengdu City, China	PANOECONOMICUS			English	Article						Housing supply management; Housing market; Housing price; Dynamic economics model; China	POLICY; DEMAND	There is a growing concern regarding housing supply management because of soaring housing prices consequent to recent market failure in China. This study is aimed at presenting an equilibrium-oriented housing supply management model that integrates housing supply and demand with time lag and reasonable vacancy area. For validity test of the model, Chengdu City was selected as a sample. The study establishes the feasibility of this model by demonstrating that optimized housing supply can narrow the gap between housing supply and demand. The implication of this finding is that planning of housing supply is an important management tool and that in applying this tool, local government should intervene in housing market to ensure scientific consideration of city's development mand.	Sichuan Agr Univ, Coll Econ & Management, Sichuan, Peoples R China	He, G (reprint author), Sichuan Agr Univ, Coll Econ & Management, Sichuan, Peoples R China.	hege@sicau.edu.cn						18	1	1	2	15	SAVEZ EKONOMISTA VOJVODINE	NOVI SAD	ZMAJ JOVINA 26-1, NOVI SAD, 21000, SERBIA	1452-595X			PANOECONOMICUS	Panoeconomicus		2013	60	4					557	568		10.2298/PAN1304557H		12	Economics	Business & Economics	178BO	WOS:000321419300007		
J	Yang, HY; Li, YC; Ho, SSH; Tian, XM; Xia, YX; Shen, Y; Zhao, MJ; Pan, GT				Yang, Hongyu; Li, Yunchun; Ho, Steven Sai Hang; Tian, Xiumei; Xia, Yunxue; Shen, Yaou; Zhao, Maojun; Pan, Guangtang			Preparation and characterization of EDTAD-modified magnetic-Fe3O4 chitosan composite: application of comparative adsorption of dye wastewater with magnetic chitosan	WATER SCIENCE AND TECHNOLOGY			English	Article						chitosan; comparative adsorption; dye wastewater; EDTAD; magnetic Fe3O4	LOW-COST ADSORBENTS; AQUEOUS-SOLUTION; BAKERS-YEAST; SACCHAROMYCES-CEREVISIAE; METHYL VIOLET; REMOVAL; BIOSORPTION; KINETICS; IONS	Ethylenediaminetetraacetic dianhydride (EDTAD)-modified magnetic-Fe3O4 chitosan (EMC), prepared using the cross-link agent glutaraldehyde and chemicals Fe3O4, chitosan, and EDTAD, was used to compare the adsorption of methylene blue (MB) with magnetic chitosan (MC). The composite structure was confirmed by multiple characterization techniques, including scanning electron microscopy (SEM), X-ray powder diffraction, Fourier transform infrared spectroscopy (FTIR), and potentiometric titration methods. The characterization results suggest that Fe3O4 particles successfully bound on the surface of chitosan, and the EDTAD thoroughly modified the MC. Furthermore, EMC had more amino, carboxyl, and hydroxy groups than typical MC. Adsorption conditions, such as pH values, initial concentrations of MB, reaction temperature, and contact time were systematically examined. In comparison, the maximum adsorption capacity of EMC was approximately twice as much as that of MC. The recovery efficiency for EMC was >80% using 0.1 M HCl as an eluent solution. Therefore, the results reported herein indicate that EMC is very attractive and imply a practical application for dye wastewater treatment.	[Yang, Hongyu; Li, Yunchun; Tian, Xiumei; Xia, Yunxue; Zhao, Maojun] Sichuan Agr Univ, Coll Life & Sci, Dept Chem, Yaan 625014, Peoples R China; [Ho, Steven Sai Hang] Chinese Acad Sci, Inst Earth Environm, SKLLQG, Xian 71005, Peoples R China; [Shen, Yaou; Pan, Guangtang] Sichuan Agr Univ, Maize Res Inst, Yaan 625014, Peoples R China	Zhao, MJ (reprint author), Sichuan Agr Univ, Coll Life & Sci, Dept Chem, Yaan 625014, Peoples R China.	yhy4868135@163.com	Ho, Steven Sai Hang/E-4464-2011	Ho, Steven Sai Hang/0000-0002-4877-5994	Key Basic Research Program of the Sichuan Provincial Education Commission, China [09ZA062]; Innovation Research Program of the Science & Technology Department of Sichuan Province, China [091062630]	Hongyu Yang and Yunchun Li contributed equally to this work. This research was supported by the Key Basic Research Program of the Sichuan Provincial Education Commission, China (Grant No. 09ZA062) and the Innovation Research Program of the Science & Technology Department of Sichuan Province, China (Grant No. 091062630). Sincere thanks go to Theresa Mackie for providing language assistance, and to anonymous reviewers for helpful suggestions.		20	2	2	3	70	IWA PUBLISHING	LONDON	ALLIANCE HOUSE, 12 CAXTON ST, LONDON SW1H0QS, ENGLAND	0273-1223			WATER SCI TECHNOL	Water Sci. Technol.		2013	68	1					209	216		10.2166/wst.2013.217		8	Engineering, Environmental; Environmental Sciences; Water Resources	Engineering; Environmental Sciences & Ecology; Water Resources	176WI	WOS:000321336600024	23823557	
J	Wang, T; Jiang, AA; Guo, YQ; Tan, Y; Tang, GQ; Mai, MM; Liu, HF; Xiao, J; Li, MZ; Li, XW				Wang, Tao; Jiang, Anan; Guo, Yanqin; Tan, Ya; Tang, Guoqing; Mai, Miaomiao; Liu, Haifeng; Xiao, Jian; Li, Mingzhou; Li, Xuewei			Deep Sequencing of the Transcriptome Reveals Inflammatory Features of Porcine Visceral Adipose Tissue	INTERNATIONAL JOURNAL OF BIOLOGICAL SCIENCES			English	Article						subcutaneous adipose tissue; visceral adipose tissue; RNA-seq; inflammatory; fatty acid metabolism; pig	FATTY-ACIDS; RNA-SEQ; ADIPOCYTES; EXPRESSION; OBESITY	Functional differences in the different types of adipose tissue and the impact of their dysfunction on metabolism are associated with the regional distribution of adipose depots. Here we show a genome-wide comparison between the transcriptomes of one source of subcutaneous and two sources of visceral adipose tissue in the pig using an RNA-seq approach. We obtained similar to 32.3 million unique mapped reads which covered similar to 80.2% of the current annotated transcripts across these three sources of adipose tissue. We identified various genes differentially expressed between subcutaneous and visceral adipose tissue, which are potentially associated with the inflammatory features of visceral adipose tissue. These results are of benefit for understanding the phenotypic, metabolic and functional differences between different types of adipose tissue that are deposited in different body sites.	[Wang, Tao; Jiang, Anan; Guo, Yanqin; Tan, Ya; Tang, Guoqing; Mai, Miaomiao; Liu, Haifeng; Xiao, Jian; Li, Mingzhou; Li, Xuewei] Sichuan Agr Univ, Inst Anim Genet & Breeding, Coll Anim Sci & Technol, Yaan, Sichuan, Peoples R China	Li, MZ (reprint author), Sichuan Agr Univ, Inst Anim Genet & Breeding, Coll Anim Sci & Technol, Yaan, Sichuan, Peoples R China.	mingzhou.li@163.com; xuewei.li@sicau.edu.cn		Li, Mingzhou/0000-0001-8681-7684	Specialized Research Fund of Ministry of Agriculture of China [NYCYTX-009]; Project of Provincial Twelfth Five Years' Animal Breeding of Sichuan Province [2011YZGG15]; National Special Foundation for Transgenic Species of China [2011ZX08006-003]; National High Technology Research and Development Program of China (863 Program) [2013AA102502]	This work was supported by grants from the Specialized Research Fund of Ministry of Agriculture of China (NYCYTX-009), the Project of Provincial Twelfth Five Years' Animal Breeding of Sichuan Province (2011YZGG15) and the National Special Foundation for Transgenic Species of China (2011ZX08006-003) to X. L., the National High Technology Research and Development Program of China (863 Program) (2013AA102502) to M. L..		23	10	11	0	15	IVYSPRING INT PUBL	LAKE HAVEN	PO BOX 4546, LAKE HAVEN, NSW 2263, AUSTRALIA	1449-2288			INT J BIOL SCI	Int. J. Biol. Sci.		2013	9	6					550	556		10.7150/ijbs.6257		7	Biochemistry & Molecular Biology; Biology	Biochemistry & Molecular Biology; Life Sciences & Biomedicine - Other Topics	176DW	WOS:000321284800003	23781149	
J	Zhang, J; Liu, GD; Guo, H; Liu, L; Deng, SH				Zhang, Jing; Liu, Guo-Dong; Guo, Hang; Liu, Lian; Deng, Shi-Huai			APPLICATION THE OPTIMIZATION MODELS TO ANALYSIS OF THE INDUSTRIAL POLLUTANT EMISSION IN CHINA	ENVIRONMENT PROTECTION ENGINEERING			English	Article							ENVIRONMENTAL KUZNETS CURVE	An industrial planning is made based on the optimization model. Factor analysis was used to reject relativity among the environmental indicators. Then, thirty nine industries were clustered into four clusters. Lastly, optimization model was used to plan the industrial structure. Adjusting the industrial structure, it is difficult to reduce vast SO2, smoke, and dust with total industrial output value growth; the air pollutant emission only can be decreased by 10%. The parameters of smoke emission are limited constrains for the optimization. The reasonable and feasible way to solve the problem is to introduce the lower smoke emission technique of the cluster 2 and 4 industries.	[Zhang, Jing] Sichuan Univ, Coll Architecture & Environm, Chengdu 610065, Sichuan, Peoples R China; [Liu, Guo-Dong] Sichuan Univ, Coll Water Resource & Hydropower, Chengdu 610065, Sichuan, Peoples R China; [Liu, Guo-Dong] Sichuan Univ, State Key Lab Hydraul & Mountainous River Exploit, Coll Water Resource & Hydropower, Chengdu 610065, Sichuan, Peoples R China; [Guo, Hang] Chengdu Modern Agr Dev & Investment Co Ltd, Chengdu 610065, Sichuan, Peoples R China; [Liu, Lian; Deng, Shi-Huai] Sichuan Agr Univ, Coll Resource & Environm, Chengdu 611130, Sichuan, Peoples R China	Zhang, J (reprint author), Sichuan Univ, Coll Architecture & Environm, Chengdu 610065, Sichuan, Peoples R China.	liugd988@163.com						16	3	4	0	15	TECHNICAL UNIV WROCLAW	WROCLAW	WYBRZEZE WYSPIANSKIEGO 27, EXPORT-IMPORT DIVISION, 50-370 WROCLAW, POLAND	0324-8828			ENVIRON PROT ENG	Environ. Prot. Eng.		2013	39	1					87	99		10.5277/EPE130107		13	Engineering, Environmental	Engineering	155WO	WOS:000319781100007		
