PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	PG	WC	SC	GA	UT	PM
J	Huang, Z; Long, H; Wei, YM; Qi, PF; Yan, ZH; Zheng, YL				Huang, Z.; Long, H.; Wei, Y. M.; Qi, P. F.; Yan, Z. H.; Zheng, Y. L.			Characterization and Classification of gamma-Gliadin Multigene Sequences from Aegilops Section Sitopsis	CEREAL RESEARCH COMMUNICATIONS			English	Article						wheat; Aegilops; seed storage protein; gamma-gliadin	WHEAT TRITICUM-AESTIVUM; FUNCTIONAL-PROPERTIES; GLUTENIN SUBUNITS; DISULFIDE BONDS; BREAD WHEAT; DURUM-WHEAT; B-GENOME; GENES; QUALITY; IDENTIFICATION	The most abundant seed storage proteins of wheat are gliadins and glutenins. Gliadins, including alpha/beta, gamma and omega types, are normally monomeric proteins and account for about 50% of the gluten proteins. In this study, 55 sequences of gamma-gliadin genes were obtained from species of Sitopsis section, the deduced B genome donors of wheat. Despite the high sequence similarities to the known gamma-gliadin genes, extensive variations were also found. Using the extensive sequence information deposited in database and obtained in this study, a comprehensive classification of the gamma-gliadin multigene families were performed based on the primary structures and phylogenic analysis. All the gamma-gliadin genes analyzed could be divided into 2 types, which contain 8 and 9 cysteines, respectively. Type I (with 8 cysteines) and type II (with 9 cysteines) are further classified to 7 and 4 groups, respectively, and several subgroups are also identified. The genes derived from A, B and D genomes of common wheat were clustered distinctly, indicating that there was apparent genomic specificity in gamma-gliadins genes. Besides the high homology between gamma-gliadin genes from Sitopsis species and B genome of wheat, some unique groups or subgroups were also identified in Sitopsis section, suggesting that it could be considered as a valuable source of gamma-gliadin genes. The comparison of deduced primary structures of each group and/or subgroup was conducted, from which their evolution and quality properties were also speculated.	[Huang, Z.; Wei, Y. M.; Qi, P. F.; Yan, Z. H.] Sichuan Agr Univ, Triticeae Res Inst, Yaan 625014, Sichuan, Peoples R China; [Huang, Z.] Sichuan Agr Univ, Dujiangyan 611830, Sichuan, Peoples R China; [Long, H.] Chinese Acad Sci, Chengdu Inst Biol, Chengdu 610041, Sichuan, Peoples R China; [Zheng, Y. L.] Minist Agr, Key Lab SW Crop Germplasm Utilizat, Yaan 625014, Sichuan, Peoples R China	Wei, YM (reprint author), Sichuan Agr Univ, Triticeae Res Inst, Yaan 625014, Sichuan, Peoples R China.	ymwei@sicau.edu.cn; ylzheng@sicau.edu.cn			Science and Technology Foundation of Dujiangyan Campus [200701]; Sichuan Agricultural University; Scientific Research Fund of Sichuan Provincial Education Department [08ZA068]; National Basic Research Program of China [2009CB118300]	We wish to thank the two anonymous reviewers for helpful comments that improved the manuscript. This work was supported by the Science and Technology Foundation (200701) of Dujiangyan Campus, Sichuan Agricultural University, the Scientific Research Fund of Sichuan Provincial Education Department (08ZA068) and the National Basic Research Program of China (973 Program 2009CB118300).		36	6	7	2	8	AKADEMIAI KIADO RT	BUDAPEST	PRIELLE K U 19, PO BOX 245,, H-1117 BUDAPEST, HUNGARY	0133-3720			CEREAL RES COMMUN	Cereal Res. Commun.	MAR	2010	38	1					1	14		10.1556/CRC.38.2010.1.1		14	Agronomy	Agriculture	570BY	WOS:000275647800001		
J	Zhao, SQ; Liu, SG; Yin, RS; Li, ZP; Deng, YL; Tan, K; Deng, XZ; Rothstein, D; Qi, JG				Zhao, Shuqing; Liu, Shuguang; Yin, Runsheng; Li, Zhengpeng; Deng, Yulin; Tan, Kun; Deng, Xiangzheng; Rothstein, David; Qi, Jiaguo			Quantifying Terrestrial Ecosystem Carbon Dynamics in the Jinsha Watershed, Upper Yangtze, China from 1975 to 2000	ENVIRONMENTAL MANAGEMENT			English	Article						General Ensemble biogeochemical Modeling System (GEMS); Carbon flux; Carbon stock; Climate change; Land use and land cover change (LUCC); Jinsha watershed	NET PRIMARY PRODUCTION; LAND-USE; FOREST BIOMASS; CLIMATE-CHANGE; PROCESS MODEL; SOIL; PRODUCTIVITY; STORAGE; CYCLE; DEFORESTATION	Quantifying the spatial and temporal dynamics of carbon stocks in terrestrial ecosystems and carbon fluxes between the terrestrial biosphere and the atmosphere is critical to our understanding of regional patterns of carbon budgets. Here we use the General Ensemble biogeochemical Modeling System to simulate the terrestrial ecosystem carbon dynamics in the Jinsha watershed of China's upper Yangtze basin from 1975 to 2000, based on unique combinations of spatial and temporal dynamics of major driving forces, such as climate, soil properties, nitrogen deposition, and land use and land cover changes. Our analysis demonstrates that the Jinsha watershed ecosystems acted as a carbon sink during the period of 1975-2000, with an average rate of 0.36 Mg/ha/yr, primarily resulting from regional climate variation and local land use and land cover change. Vegetation biomass accumulation accounted for 90.6% of the sink, while soil organic carbon loss before 1992 led to a lower net gain of carbon in the watershed, and after that soils became a small sink. Ecosystem carbon sink/source patterns showed a high degree of spatial heterogeneity. Carbon sinks were associated with forest areas without disturbances, whereas carbon sources were primarily caused by stand-replacing disturbances. It is critical to adequately represent the detailed fast-changing dynamics of land use activities in regional biogeochemical models to determine the spatial and temporal evolution of regional carbon sink/source patterns.	[Zhao, Shuqing; Yin, Runsheng; Rothstein, David] Michigan State Univ, Dept Forestry, E Lansing, MI 48824 USA; [Zhao, Shuqing; Li, Zhengpeng] EROS Ctr, USGS, ASRC Res & Technol Solut, Sioux Falls, SD 57198 USA; [Zhao, Shuqing; Tan, Kun] Peking Univ, Coll Urban & Environm Sci, Beijing 100871, Peoples R China; [Liu, Shuguang] US Geol Survey, Earth Resources Observat & Sci EROS Ctr, Sioux Falls, SD 57198 USA; [Deng, Yulin] Sichuan Agr Univ, Coll Forestry & Hort, Yaan 625014, Peoples R China; [Deng, Xiangzheng] Chinese Acad Sci, Inst Geog Sci Nat Resources Res, Beijing 100101, Peoples R China; [Qi, Jiaguo] Michigan State Univ, Ctr Global Change & Earth Observat, E Lansing, MI 48824 USA	Zhao, SQ (reprint author), Michigan State Univ, Dept Forestry, E Lansing, MI 48824 USA.	szhao@usgs.gov		Rothstein, David E/0000-0002-8426-9933	US National Science Foundation [0507948]; U.S. Geological survey's Geographic Analysis and Monitoring (GAM); Earth Surface Dynamics (ESD); Peking University; Sichuan Agricultural University	This study was funded by the US National Science Foundation (project # 0507948), and U.S. Geological survey's Geographic Analysis and Monitoring (GAM) and the Earth Surface Dynamics (ESD) programs. S. Zhao acknowledges the support of the outstanding young Fellow program of Peking University. Logistical support from Sichuan Agricultural University is gratefully acknowledged.		42	8	8	2	18	SPRINGER	NEW YORK	233 SPRING ST, NEW YORK, NY 10013 USA	0364-152X			ENVIRON MANAGE	Environ. Manage.	MAR	2010	45	3					466	475		10.1007/s00267-009-9285-9		10	Environmental Sciences	Environmental Sciences & Ecology	571XN	WOS:000275789700005	19296154	
J	Zhang, LQ; Liu, DC; Zheng, YL; Yan, ZH; Dai, SF; Li, YF; Jiang, Q; Ye, YQ; Yen, Y				Zhang, Lian-Quan; Liu, Deng-Cai; Zheng, You-Liang; Yan, Ze-Hong; Dai, Shou-Fen; Li, Yun-Fang; Jiang, Qi; Ye, Ya-Qing; Yen, Yang			Frequent occurrence of unreduced gametes in Triticum turgidum-Aegilops tauschii hybrids	EUPHYTICA			English	Article						Aegilops tauschii; Amphidiploid; Fertility; Triticum turgidum; Unreduced gametes	SEXUAL POLYPLOIDIZATION; FLOWERING PLANTS; HEXAPLOID WHEAT; D-GENOME; DURUM; RESTITUTION; EVOLUTION; ORIGINS; GENES; LINES	Spontaneous chromosome doubling via union of unreduced (2n) gametes has been thought to be the way that common wheat (Triticum aestivum L.) was originated from the hybridization of T. turgidum L. with Ae. tauschii Cosson. Previous works have observed unreduced gametes in F(1) hybrids of Ae. tauschii with six of the eight T. turgidum subspecies. It is not clear, however, whether the formation of these unreduced gametes is a norm in the F(1) hybrids. In the present study, we tried to answer this question by assessing the occurrence frequency of unreduced gametes in 115 T. turgidum-Ae. tauschii hybrid combinations, involving 76 genotypes of seven T. turgdium subspecies and 24 Ae. tauschii accessions. Our data show that these hybrid combinations differed significantly (P a parts per thousand currency sign 0.01, F = 11.40) in selfed seedset, an indicator for production of unreduced gametes. This study clearly showed that meiotic restitution genes are widely distributed within T. turgidum. However, significant differences were found between as well as within T. turgidum subspecies and in the interaction of the T. turgidum genotypes with those of Ae. taushii. The possible application of the meiotic restitution genes from T. turgidum in production of double haploids is also discussed.	[Liu, Deng-Cai] Chinese Acad Sci, NW Plateau Inst Biol, Xining 810008, Qinghai, Peoples R China; [Yen, Yang] S Dakota State Univ, Dept Biol & Microbiol, Brookings, SD 57007 USA; [Zhang, Lian-Quan; Liu, Deng-Cai; Zheng, You-Liang; Yan, Ze-Hong; Dai, Shou-Fen; Li, Yun-Fang; Jiang, Qi; Ye, Ya-Qing] Sichuan Agr Univ, Minist Educ, Key Lab Crop Genet Resources & Improvement, Yaan 625014, Sichuan, Peoples R China; [Zhang, Lian-Quan; Liu, Deng-Cai; Zheng, You-Liang; Yan, Ze-Hong; Dai, Shou-Fen; Li, Yun-Fang; Jiang, Qi; Ye, Ya-Qing] Sichuan Agr Univ, Triticeae Res Inst, Chengdu 611130, Sichuan, Peoples R China	Liu, DC (reprint author), Sichuan Agr Univ, Triticeae Res Inst, Chengdu 611130, Sichuan, Peoples R China.	dcliu7@yahoo.com		Liu, Dengcai/0000-0001-5508-1125	National Natural Science Foundation [30700495]; National Basic Research Program [2009CB118304]; Key Technologies R & D program of China [2006BAD13B02]; Chinese Academy of Sciences; Youth Foundation of Sichuan Province [08ZQ026-060]; Education Department of Sichuan province [07ZZ025]; South Dakota State University Agricultural Experimental Station	This project was partially funded by the National Natural Science Foundation (30700495), National Basic Research Program (973 Program, 2009CB118304), Key Technologies R & D program of China (2006BAD13B02), The "100-Talent People" program of Chinese Academy of Sciences, the Youth Foundation of Sichuan Province (No. 08ZQ026-060), and Education Department of Sichuan province (07ZZ025), and by the South Dakota State University Agricultural Experimental Station. We thank Professor Genlou Sun of Saint Mary's University for important suggestions for manuscript improvement.		22	26	28	0	4	SPRINGER	DORDRECHT	VAN GODEWIJCKSTRAAT 30, 3311 GZ DORDRECHT, NETHERLANDS	0014-2336			EUPHYTICA	Euphytica	MAR	2010	172	2					285	294		10.1007/s10681-009-0081-7		10	Agronomy; Plant Sciences; Horticulture	Agriculture; Plant Sciences	557QT	WOS:000274685800013		
J	Zeng, RY; He, RT; Wei, W; Xu, XY; Zhang, XP; Luo, X; Zheng, LY				Zeng, Rong-Yao; He, Rui-Tao; Wei, Wei; Xu, Xiao-Yan; Zhang, Xiao-Ping; Luo, Xia; Zheng, Lin-Yong			Antioxidant Properties of Polysaccharides from Ganoderma sinense by Diffident Cultivations	FOOD SCIENCE AND TECHNOLOGY RESEARCH			English	Article						Ganoderma sinense; polysaccharide; antioxidant activity; scavenging ability; reducing power; diffident cultivations	TSUGAE	Ganoderma sinense were available in the form of log-cultivated and sawdust-cultivated fruit bodies, solid-fermentation products and liquid-fermentation mycelia. From these four forms, water extracted polysaccharides were prepared and their antioxidant properties were investigated. Among the four forms of G. sinense, mycelia showed the largest extraction polysaccharide content (14.68%). Compared with ascorbic acid, the extracted polysaccharides from four forms exhibited stronger capability of inhibiting lipid oxidation in a linoleic acid system and more efficient radical-scavenging activity on 2, 2-diphenyl-1-picrylhydrazyl (DPPH).The extracted polysaccharides from four forms could scavenge hydroxyl radicals and showed good reducing powers evidenced by their low EC(50) values (< 13 mg/mL). However, the scavenging ability on superoxide-anion radicals was not found in our investigation. All extracted polysaccharides possessed good antioxidant properties except for scavenging ability on superoxide-anion radicals and could be utilized as a new dietary supplement and functional food or tea.	[Zeng, Rong-Yao; He, Rui-Tao; Zheng, Lin-Yong] Sichuan Agr Univ, Coll Resources & Environm, Yaan City, Sichuan, Peoples R China; [Zeng, Rong-Yao; Wei, Wei; Zheng, Lin-Yong] Sichuan Univ, Coll Life Sci, Yaan City, Sichuan, Peoples R China	Zheng, LY (reprint author), Sichuan Agr Univ, Coll Resources & Environm, Yaan City, Sichuan, Peoples R China.	zry20020197@163.com			Sichuan Science Council [2006YZGG092024]	This research was supported by the grant of Sichuan Science Council for financial support (2006YZGG092024).		15	2	2	3	16	KARGER	BASEL	ALLSCHWILERSTRASSE 10, CH-4009 BASEL, SWITZERLAND	1344-6606			FOOD SCI TECHNOL RES	Food Sci. Technol. Res.	MAR	2010	16	2					143	148				6	Food Science & Technology	Food Science & Technology	586TG	WOS:000276935500006		
J	Wilkes, A; Tan, JZ; Mandula				Wilkes, Andreas; Tan, Jingzheng; Mandula			The myth of community and sustainable grassland management in China	FRONTIERS OF EARTH SCIENCE			English	Article						community; grassland management; sustainable development		Within national and international domestic academic circles, there are increasing calls for enhanced involvement of communities in formulating and implementing grassland management arrangements. In contrast to the current national policy of contracting grasslands to households, many scholars call for support for collective grassland use arrangements. Several reasons are given for increased recognition and support for community-based management of grasslands, including lower costs of exclusion and dispute resolution, economies of scale in herding and marketing, mitigation of environmental risk, and ensuring equitable access to grassland resources. One conclusion from this literature is that devolving authority for designing and implementing grassland management systems to communities would lead to more sustainable grassland use, a position that I term as the 'myth of community.' This paper presents the results of a study of grazing systems in two communities in Hongyuan County, Sichuan Province. Each community uses its grasslands collectively. However, the study found evidence of severe overgrazing, especially in winter pastures, suggesting that community-based management of grasslands is not necessarily sustainable. The paper discusses three potential policy innovations required to support sustainable grazing systems in China's grassland areas: overcoming constraints in labor and land markets, and payments for environmental services that reward sustainable stocking levels.	[Wilkes, Andreas] Chinese Acad Sci, Ctr Mt Ecosyst Studies, Kunming Inst Bot, Kunming 650204, Peoples R China; [Wilkes, Andreas] China Programme, World Agroforestry Ctr, Beijing 100081, Peoples R China; [Tan, Jingzheng] Sichuan Agr Univ, Dujiangyan 611830, Peoples R China; [Mandula] Xingan League, Nat Reserve Management Comm, Ulanhot 137401, Peoples R China	Wilkes, A (reprint author), Chinese Acad Sci, Ctr Mt Ecosyst Studies, Kunming Inst Bot, Kunming 650204, Peoples R China.	a.wilkes@cgiar.org			Mountain Institute	This paper was based on activities conducted with support of The Mountain Institute.		29	3	3	3	11	SPRINGER	NEW YORK	233 SPRING ST, NEW YORK, NY 10013 USA	2095-0195			FRONT EARTH SCI-PRC	Front. Earth Sci.	MAR	2010	4	1					59	66		10.1007/s11707-010-0009-5		8	Geosciences, Multidisciplinary	Geology	V29CC	WOS:000208725500008		
J	Liu, DC; Zhang, LQ; Yan, ZH; Lan, XJ; Zheng, YL				Liu, Dengcai; Zhang, Lianquan; Yan, Zehong; Lan, Xiujin; Zheng, Youliang			Stripe rust resistance in Aegilops tauschii and its genetic analysis	GENETIC RESOURCES AND CROP EVOLUTION			English	Article						Aegilops tauschii; Bread wheat; Stripe rust	WHEAT; CHINA	Aegilops tauschii Coss., the D-genome progenitor of common wheat (Triticum aestivum L.) includes two subspecies, tauschii and strangulata (Eig) Tzvel. Subspecies tauschii has a wide geographic distribution spreading westwards to Turkey and eastwards to Afghanistan and China, while ssp. strangulata has a narrower distribution occurring only in two disjoined regions, southeastern Caspian Iran and Transcaucasia. A collection of 56 Ae. tauschii accessions was screened at adult stage against a mixture of pathotypes of stripe rust prevalent in the current wheat production in China. The results for three crop seasons indicated that among the 38 ssp. tauschii accessions, 37 were susceptible and only one was resistant, while all the 18 ssp. strangulata accessions were resistant. These results indicated that stripe rust resistance was related to taxonomic origin. Further genetic analysis revealed the resistance of stripe rust in ssp. strangulata accession AS2388 was conferred by a single dominant gene.	[Liu, Dengcai; Zhang, Lianquan; Yan, Zehong; Lan, Xiujin; Zheng, Youliang] Sichuan Agr Univ, Triticeae Res Inst, Chengdu 611130, Sichuan, Peoples R China; [Liu, Dengcai; Zhang, Lianquan; Yan, Zehong; Lan, Xiujin; Zheng, Youliang] Sichuan Agr Univ, Minist Educ, Key Lab Crop Genet Resources & Improvement, Yaan 625014, Sichuan, Peoples R China		dcliu7@yahoo.com		Liu, Dengcai/0000-0001-5508-1125	Chinese Academy of Sciences [2009CB118300]; Science and Technology Bureau of Sichuan Province	This project was funded by 973 Program (2009CB118300), "100-Talent Program'' of Chinese Academy of Sciences, and the Science and Technology Bureau of Sichuan Province.		19	4	4	0	2	SPRINGER	DORDRECHT	VAN GODEWIJCKSTRAAT 30, 3311 GZ DORDRECHT, NETHERLANDS	0925-9864			GENET RESOUR CROP EV	Genet. Resour. Crop Evol.	MAR	2010	57	3					325	328		10.1007/s10722-009-9510-7		4	Agronomy; Plant Sciences	Agriculture; Plant Sciences	567QC	WOS:000275460700003		
J	Wang, XR; Liu, Y; Zhong, BF; Dong, XL; Chen, Q; Xia, WF; Zhang, HW; Tang, HR				Wang, Xiao-rong; Liu, Yuan; Zhong, Bi-feng; Dong, Xiao-li; Chen, Qing; Xia, Wu-feng; Zhang, Hanwu; Tang, Hao-ru			Cytological and RAPD data revealed genetic relationships among nine selected populations of the wild bramble species, Rubus parvifolius and R. coreanus (Rosaceae)	GENETIC RESOURCES AND CROP EVOLUTION			English	Article						Genetic resources; Karyotype; Mixed cytotypes; Morphological diversity; Polyploidy; Rubus coreanus; Rubus parvifolius	CHROMOSOME-NUMBERS; POLYPLOIDY; PLANTS	Rubus parvifolius L. and R. coreanus Miq. are the two morphologically distinct, endemic wild brambles in East Asia that may be useful in raspberry breeding and cultivar development. In this study, genetic relationships among a total of nine populations of these two species, collected from Sichuan Province in southwestern China, were investigated by cytological and RAPD analyzing. With the exception of ploidy levels, R. parvifolius and R. coreanus had similar cytological features. Six R. parvifolius populations included diploids, triploid, tetraploid, and mixed diploid-tetraploid cytotype plants; among them, the population that produced the fewest seeds was the triploid, while the three R. coreanus populations were all diploid. But obvious genetic differentiation between R. parvifolius and R. coreanus was revealed by RAPD markers, the Euclidean's GS coefficient generated by UPGMA cluster analysis between R. parvifolius and R. coreanus was only 0.442, about half of that observed within species. Both genetic relationships among these populations and the origin of polyploidy in R. parvifolius populations are also discussed.	[Wang, Xiao-rong; Liu, Yuan; Zhong, Bi-feng; Dong, Xiao-li; Chen, Qing; Xia, Wu-feng; Zhang, Hanwu; Tang, Hao-ru] Sichuan Agr Univ, Coll Hort, Yaan City 625014, Sichuan, Peoples R China	Tang, HR (reprint author), Sichuan Agr Univ, Coll Hort, Xinkang Rd 46, Yaan City 625014, Sichuan, Peoples R China.	wangxrtj@163.com; htang@sicau.edu.cn			National Natural Science Foundation of China [30671454]; Education Bureau of Sichuan Province, China [2004A025]	The authors are thankful to the programs of the National Natural Science Foundation of China (30671454) and the Education Bureau of Sichuan Province, China (2004A025), for financial support. We particularly thank Prof. Guang-hui Yang (Sichuan Agricultural University) for her help in the course of specimen identification.		28	6	8	2	9	SPRINGER	DORDRECHT	VAN GODEWIJCKSTRAAT 30, 3311 GZ DORDRECHT, NETHERLANDS	0925-9864			GENET RESOUR CROP EV	Genet. Resour. Crop Evol.	MAR	2010	57	3					431	441		10.1007/s10722-009-9483-6		11	Agronomy; Plant Sciences	Agriculture; Plant Sciences	567QC	WOS:000275460700015		
J	Mao, XG; Zhang, HY; Tian, SJ; Chang, XP; Jing, RL				Mao, Xinguo; Zhang, Hongying; Tian, Shanjun; Chang, Xiaoping; Jing, Ruilian			TaSnRK2.4, an SNF1-type serine/threonine protein kinase of wheat (Triticum aestivum L.), confers enhanced multistress tolerance in Arabidopsis	JOURNAL OF EXPERIMENTAL BOTANY			English	Article						Abiotic stress; morphological character; physiological trait; stress responses	RESPONSIVE GENE-EXPRESSION; ACID SIGNAL-TRANSDUCTION; BARLEY ALEURONE LAYERS; LEAF WATER-LOSS; ABSCISIC-ACID; BIOCHEMICAL-CHARACTERIZATION; CHLOROPHYLL FLUORESCENCE; HYPEROSMOTIC STRESS; STOMATAL CLOSURE; SALT TOLERANCE	Osmotic stresses such as drought, salinity, and cold are major environmental factors that limit agricultural productivity worldwide. Protein phosphorylation/dephosphorylation are major signalling events induced by osmotic stress in higher plants. Sucrose non-fermenting 1-related protein kinase2 family members play essential roles in response to hyperosmotic stresses in Arabidopsis, rice, and maize. In this study, the function of TaSnRK2.4 in drought, salt, and freezing stresses in Arabidopsis was characterized. A translational fusion protein of TaSnRK2.4 with green fluorescent protein showed subcellular localization in the cell membrane, cytoplasm, and nucleus. To examine the role of TaSnRK2.4 under various environmental stresses, transgenic Arabidopsis plants overexpressing wheat TaSnRK2.4 under control of the cauliflower mosaic virus 35S promoter were generated. Overexpression of TaSnRK2.4 resulted in delayed seedling establishment, longer primary roots, and higher yield under normal growing conditions. Transgenic Arabidopsis overexpressing TaSnRK2.4 had enhanced tolerance to drought, salt, and freezing stresses, which were simultaneously supported by physiological results, including decreased rate of water loss, enhanced higher relative water content, strengthened cell membrane stability, improved photosynthesis potential, and significantly increased osmotic potential. The results show that TaSnRK2.4 is involved in the regulation of enhanced osmotic potential, growth, and development under both normal and stress conditions, and imply that TaSnRK2.4 is a multifunctional regulatory factor in Arabidopsis. Since the overexpression of TaSnRK2.4 can significantly strengthen tolerance to drought, salt, and freezing stresses and does not retard the growth of transgenic Arabidopsis plants under well-watered conditions, TaSnRK2.4 could be utilized in transgenic breeding to improve abiotic stresses in crops.	[Mao, Xinguo; Zhang, Hongying; Tian, Shanjun; Chang, Xiaoping; Jing, Ruilian] Chinese Acad Agr Sci, Inst Crop Sci, Natl Key Facil Crop Gene Resources & Genet Improv, Beijing 100081, Peoples R China; [Zhang, Hongying] NW N&F Univ, Coll Agron, Yangling 712100, Shaanxi, Peoples R China; [Tian, Shanjun] Sichuan Agr Univ, Coll Agron, Yaan 625014, Sichuan, Peoples R China	Jing, RL (reprint author), Chinese Acad Agr Sci, Inst Crop Sci, Natl Key Facil Crop Gene Resources & Genet Improv, Beijing 100081, Peoples R China.	jingrl@caas.net.cn			National Key Technologies RD Program [2009ZX08002-012B]	The authors thank Professor Zhensheng Li (Institute of Genetics and Developmental Biology, Chinese Academy of Sciences, Beijing) for providing the pJIT163-GFP expression vector. We thank Robert A McIntosh (Plant Breeding Institute, University of Sydney, NSW, Australia), Dr Joe Colasanti (Department of Molecular and Cellular Biology, University of Guelph, Canada), and Miss Cynthia Eden (English Language Preparation Program, University of Guelph, Canada) for critical reading of, and comments on the manuscript. This work was supported by the National Key Technologies R&D Program (2009ZX08002-012B).		55	90	111	5	28	OXFORD UNIV PRESS	OXFORD	GREAT CLARENDON ST, OXFORD OX2 6DP, ENGLAND	0022-0957			J EXP BOT	J. Exp. Bot.	MAR	2010	61	3					683	696		10.1093/jxb/erp331		14	Plant Sciences	Plant Sciences	553DH	WOS:000274345000007	20022921	
J	Wang, YQ; Fu, Y; Yang, Q; Deng, QX; Lu, XL; Luo, N; Yan, J				Wang, Y. Q.; Fu, Y.; Yang, Q.; Deng, Q. X.; Lu, X. L.; Luo, N.; Yan, J.			Analysis of a germplasm collection of loquat using ISSR markers	JOURNAL OF HORTICULTURAL SCIENCE & BIOTECHNOLOGY			English	Article							LINDL	A collection of loquat germplasm from China, Japan, Spain, Italy, and the USA, consisting of 41 accessions (including eight wild species and 33 cultivars), was analysed using inter simple sequence repeat (ISSR) markers. Twenty primers selected from 100 candidate primers were applied to the PCR amplifications, producing 436 bands, of which 392 bands (89.9%) were polymorphic. The average value of the effective number of alleles (Ne), Nei's gene diversity (H), and Shannon's information index (I) were 1.333, 0.209 and 0.332, respectively. There were 33 specific markers for the collection, but no markers were specific for the wild species or for the cultivars which flowered in Spring or in Autumn-Winter. According to the dendrogram, Spring-flowering accessions could not be clustered into one Group. The collection was divided into non-cultivated types and cultivated types, but the latter could not be classified further based upon a single trait. The experimental data are used to discuss genetic diversity and flowering-time as a criterion for the classification of wild species and cultivars, and the taxonomic status of Eriobotrya prinoides var. dadunensis.	[Wang, Y. Q.; Deng, Q. X.; Lu, X. L.; Luo, N.; Yan, J.] Sichuan Agr Univ, Coll Hort, Yaan 625014, Peoples R China; [Fu, Y.] SE Vocat & Tech Coll, Ctr Plant Tissue Culture, Kaili 556000, Peoples R China; [Yang, Q.] Kaili Univ, Coll Environm & Life Sci, Kaili 556000, Peoples R China	Wang, YQ (reprint author), Sichuan Agr Univ, Coll Hort, Yaan 625014, Peoples R China.	yqw14@sicau.edu.cn			Chinese Ministry of Agriculture [2004-T6]; Department of Science and Technology of Sichuan Province [2006YZGG-07-10]	This research was surpported by a Grant-in-Aid for Scientific Research from the Chinese Ministry of Agriculture (2004-T6) and the Department of Science and Technology of Sichuan Province (2006YZGG-07-10). Professor Jeffrey Moorby and Professor Conghua Xie are gratefully acknowledged for their critical comments on the manuscript.		24	1	2	0	2	HEADLEY BROTHERS LTD	ASHFORD	INVICTA PRESS, ASHFORD TN24 8HH, KENT, ENGLAND	1462-0316			J HORTIC SCI BIOTECH	J. Horticult. Sci. Biotechnol.	MAR	2010	85	2					113	118				6	Horticulture	Agriculture	574CY	WOS:000275967300005		
J	Zhu, J; Zheng, AP; Wang, SQ; Liu, HN; Li, P				Zhu, Jun; Zheng, Aiping; Wang, Shiquang; Liu, Huainian; Li, Ping			Characterization and expression of cry4Cb1 and cry30Ga1 from Bacillus thuringiensis strain HS18-1	JOURNAL OF INVERTEBRATE PATHOLOGY			English	Article						B. thuringiensis; Cry4Cb1; Cry30Ga1; Insecticidal activity	PESTICIDAL CRYSTAL PROTEINS; GENES	We characterized a novel Bacillus thuringiensis isolate native to China (HS18-1) that shows a spherical crystal harboring two major proteins of about 70 and 130 kDa, and contains three novel cry genes (cry4Cb1, cry30Ga1, cry54-type). Furthermore, the cry4Cb1 and cry30Ga1 genes were expressed in Escherichia coli BL21 (DE3): pLysS. Insecticidal activity tests showed that the cry4Cb1 protein exhibited larvicidal activity against Aedes aegypti (Diptera) and the cry30Ga1 protein was toxic to both A. aegypti and P. xylostella (Lepidoptera). (C) 2009 Elsevier Inc. All rights reserved.	[Zhu, Jun; Zheng, Aiping; Wang, Shiquang; Liu, Huainian; Li, Ping] Sichuan Agr Univ, Rice Res Inst, Wenjiang 611130, Sichuan, Peoples R China	Li, P (reprint author), Sichuan Agr Univ, Rice Res Inst, Wenjiang 611130, Sichuan, Peoples R China.	liping6575@163.com			Ministry of Agriculture of China [2008ZX08009-003]; National Basic Research Program of China [2006CB101700]; Excellent Doctoral Dissertation Fund of Sichuan Agricultural University	This study was supported by the Ministry of Agriculture of China for transgenic research (No. 2008ZX08009-003), National Basic Research Program of China (No. 2006CB101700), and Excellent Doctoral Dissertation Fund of Sichuan Agricultural University.		8	6	6	2	3	ACADEMIC PRESS INC ELSEVIER SCIENCE	SAN DIEGO	525 B ST, STE 1900, SAN DIEGO, CA 92101-4495 USA	0022-2011			J INVERTEBR PATHOL	J. Invertebr. Pathol.	MAR	2010	103	3					200	202		10.1016/j.jip.2009.12.004		3	Zoology	Zoology	561OO	WOS:000274987600008	20034496	
