PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	PG	WC	SC	GA	UT	PM
J	Huang, B; Zhao, XY; Qi, K; Tang, M; Do, YH				Huang Bin; Zhao Xiang-Yu; Qi Kai; Tang Ming; Do Younghae			Coloring the complex networks and its application for immunization strategy	ACTA PHYSICA SINICA			Chinese	Article						complex networks; proper coloring; independent set; immunization strategy	EVERY PLANAR MAP; CHROMATIC NUMBER; DYNAMICS; LOCATION; GRAPH	Structural analysis of complex networks has gained more and more concerns, but not enough attention has been paid to the coloring problem in complex networks. In order to understand the relationship between network structure and coloring problem, we investigate the effects of WS, BA networks and different macro-scale parameters on the K-proper coloring. We find that the maximum clique number can generally reflect the trend of K value change, the average degree and the degree correlation have a greater impact on the K value than the heterogeneity and the clustering coefficient. These results are verified on some real-world networks. After coloring the complex networks properly, the independent sets of networks can be obtained. According to the characteristic that any two vertices are not connected in an independent set, we propose a random immunization strategy based on the independent set. Compared with the random immunization, the proposed strategy can make the network more vulnerable, and thus effectively mitigate epidemic spreading. This immunization strategy is simple and practical, which helps to design more efficient immunization strategy.	[Huang Bin] Chengdu Univ Informat Technol, Sch Math, Chengdu 610225, Peoples R China; [Zhao Xiang-Yu; Qi Kai; Tang Ming] Univ Elect Sci & Technol China, Web Sci Ctr, Chengdu 610054, Peoples R China; [Tang Ming; Do Younghae] Kyungpook Natl Univ, Dept Math, Taegu 702701, South Korea	Tang, M (reprint author), Univ Elect Sci & Technol China, Web Sci Ctr, Chengdu 610054, Peoples R China.	tangminghuang521@hotmail.com	Do, Younghae/G-3522-2011		National Natural Science Foundation of China [11105025]; China Postdoctoral Science Special Foundation [2012T50711]; China Postdoctoral Science Foundation [20110491705]; Specialized Research Fund for the Doctoral Program of Higher Education of China [20110185120021]; Fundamental Research Funds for the Central Universities of China [ZYGX2011J056]; Basic Science Research Program through the National Research Foundation of Korea (NRF); Ministry of Education, Science and Technology [NRF-2013R1A1A2010067]	Project supported by the National Natural Science Foundation of China (Grant No. 11105025), the China Postdoctoral Science Special Foundation (Grant No. 2012T50711), the China Postdoctoral Science Foundation (Grant No. 20110491705), the Specialized Research Fund for the Doctoral Program of Higher Education of China (Grant No. 20110185120021), the Fundamental Research Funds for the Central Universities of China (Grant No. ZYGX2011J056), and Y. Do was supported by Basic Science Research Program through the National Research Foundation of Korea (NRF) funded by the Ministry of Education, Science and Technology (NRF-2013R1A1A2010067).		47	4	5	2	7	CHINESE PHYSICAL SOC	BEIJING	P O BOX 603, BEIJING 100080, PEOPLES R CHINA	1000-3290			ACTA PHYS SIN-CH ED	Acta Phys. Sin.	NOV	2013	62	21							218902	10.7498/aps.62.218902		8	Physics, Multidisciplinary	Physics	258TP	WOS:000327481900068		
J	Xue, YJ; Cao, JX; Wang, DX; Tian, RF; Shu, YX				Xue, Ya-juan; Cao, Jun-xing; Wang, Da-xing; Tian, Ren-fei; Shu, Ya-xiang			Detection of gas and water using HHT by analyzing P- and S-wave attenuation in tight sandstone gas reservoirs	JOURNAL OF APPLIED GEOPHYSICS			English	Article						P-wave attenuation; S-wave attenuation; HHT; Hydrocarbon detection; Tight sandstone gas reservoirs	SATURATED ROCKS; POROUS ROCKS; DISPERSION; ACOUSTICS; SPECTRUM; MODEL	A direct detection of hydrocarbons is used by connecting increased attenuation of seismic waves with oil and gas fields. This study analyzes the seismic attenuation of P- and S-waves in one tight sandstone gas reservoir and attempts to give the quantitative distinguishing results of gas and water by the characteristics of the seismic attenuation of P- and S-waves. The Hilbert-Huang Transform (HHT) is used to better measure attenuation associated with gas saturation. A formation absorption section is defined to compute the values of attenuation using the common frequency sections obtained by the HHT method. Values of attenuation have been extracted from three seismic sections intersecting three different wells: one gas-saturated well, one fully water-saturated well, and one gas- and water-saturated well. For the seismic data from the Sulige gas field located in northwest Ordos Basin, China, we observed that in the gas-saturated media the S-wave attenuation was very low and much lower than the P-wave attenuation. In the fully water-saturated media the S-wave attenuation was higher than the P-wave attenuation. We suggest that the joint application of P- and S-wave attenuation can improve the direct detection between gas and water in seismic sections. This study is hoped to be useful in seismic exploration as an aid for distinguishing gas and water from gas- and water-bearing formations. (C) 2013 Elsevier B.V. All rights reserved.	[Xue, Ya-juan; Cao, Jun-xing; Shu, Ya-xiang] Chengdu Univ Technol, State Key Lab Oil & Gas Reservoir Geol & Exploita, Chengdu 610059, Peoples R China; [Xue, Ya-juan] Chengdu Univ Informat Technol, Sch Commun Engn, Chengdu 610225, Peoples R China; [Wang, Da-xing] PetroChina Changqing Oilfield Co, Explorat & Dev Res Inst, Xian 710021, Peoples R China; [Xue, Ya-juan; Cao, Jun-xing; Tian, Ren-fei; Shu, Ya-xiang] Chengdu Univ Technol, Sch Geophys, Chengdu 610059, Peoples R China; [Tian, Ren-fei] Sinopec Henan Oilfield Co, Postdoctoral Workstn, Zhengzhou 450046, Peoples R China	Xue, YJ (reprint author), Chengdu Univ Informat Technol, Sch Commun Engn, Chengdu 610225, Peoples R China.	xueyj0869@163.com	Xue, Ya-juan/A-6981-2015	Xue, Ya-juan/0000-0002-3505-9868	National Natural Science Foundation of China [41274128, 40930424, 41304080]	This study was supported by the National Natural Science Foundation of China (Grant No. 41274128, 40930424 and 41304080), which is greatly appreciated. The authors are grateful to the two anonymous reviewers for their constructive comments. Special thanks also go to the Editor-in-Chief for his interest in this work and comments.		24	8	9	1	29	ELSEVIER SCIENCE BV	AMSTERDAM	PO BOX 211, 1000 AE AMSTERDAM, NETHERLANDS	0926-9851	1879-1859		J APPL GEOPHYS	J. Appl. Geophys.	NOV	2013	98						134	143		10.1016/j.jappgeo.2013.08.023		10	Geosciences, Multidisciplinary; Mining & Mineral Processing	Geology; Mining & Mineral Processing	257CZ	WOS:000327362500014		
J	Xiong, X; Gou, ZJ; Zhang, SB; Zhao, W				Xiong, Xi; Gou, Zhi-Jian; Zhang, Shi-Bin; Zhao, Wen			DYNAMIC EVOLUTION MODEL BASED ON SOCIAL NETWORK SERVICES	INTERNATIONAL JOURNAL OF MODERN PHYSICS C			English	Article						Complex networks; social networking services; dynamic evolution; central cluster	COMPLEX NETWORKS; OPINION DYNAMICS; SOCIOPHYSICS	Based on the analysis of evolutionary characteristics of public opinion in social networking services (SNS), in the paper we propose a dynamic evolution model, in which opinions are coupled with topology. This model shows the clustering phenomenon of opinions in dynamic network evolution. The simulation results show that the model can fit the data from a social network site. The dynamic evolution of networks accelerates the opinion, separation and aggregation. The scale and the number of clusters are influenced by confidence limit and rewiring probability. Dynamic changes of the topology reduce the number of isolated nodes, while the increased confidence limit allows nodes to communicate more sufficiently. The two effects make the distribution of opinion more neutral. The dynamic evolution of networks generates central clusters with high connectivity and high betweenness, which make it difficult to control public opinions in SNS.	[Xiong, Xi; Gou, Zhi-Jian; Zhang, Shi-Bin; Zhao, Wen] Chengdu Univ Informat Technol, Coll Network Engn, Chengdu 610225, Sichuan, Peoples R China	Xiong, X (reprint author), Chengdu Univ Informat Technol, Coll Network Engn, Chengdu 610225, Sichuan, Peoples R China.	bitxiongxi@gmail.com; gzj@cuit.edu.cn; cuitzsb@cuit.edu.cn; zhaowen@cuit.edu.cn			National Natural Science Foundation of China [60873216]	The paper is supported by the National Natural Science Foundation of China under Grant 60873216.		22	0	0	4	45	WORLD SCIENTIFIC PUBL CO PTE LTD	SINGAPORE	5 TOH TUCK LINK, SINGAPORE 596224, SINGAPORE	0129-1831	1793-6586		INT J MOD PHYS C	Int. J. Mod. Phys. C	NOV	2013	24	11							1350081	10.1142/S0129183113500812		9	Computer Science, Interdisciplinary Applications; Physics, Mathematical	Computer Science; Physics	236BN	WOS:000325768800006		
J	Ding, YC; Chen, M; Wu, WJ				Ding, Yingchun; Chen, Min; Wu, Wenjuan			Stability and mechanical properties of C2N2X (X=O, NH and CH2) from first-principles calculations	PHYSICA B-CONDENSED MATTER			English	Article						First-principles calculations; Mechanical properties; Vickers hardness; Mechanical anisotropy	ELECTRONIC-STRUCTURE; NITRIDE; CRYSTAL; PSEUDOPOTENTIALS; SM; ND	The structural stability and mechanical properties such as elastic constants, mechanical moduli, Vickers hardness and mechanical anisotropy of C2N2X (X=O, NH and CH2) are calculated by first principles calculations based on the density functional theory. The calculated lattice parameters, elastic constants of C2N2X (X=O, NH and CH2) are in good agreement with the experimental data and previous calculated values. C2N2X (X=O, NH and CH2) are also found to be thermodynamically and mechanically stable. The mechanical moduli (bulk modulus, shear modulus and Young's modulus) are evaluated by Voigt-Reuss-Hill approach. The hardness of C2N2X (X=O, NH and CH2) is calculated using both the ab initio and semiempirical model calculations. The Vickers hardness of C2N2X (X=O, NH and CH2) is approximate to 40 GPa of the superhard materials. In conclusion, these materials can be regarded as potential candidate of ultra-incompressible and hard materials. Furthermore, the mechanical anisotropy is also discussed in details. Crown Copyright (C) 2013 Published by Elsevier B.V. All rights reserved.	[Ding, Yingchun; Chen, Min; Wu, Wenjuan] Chengdu Univ Informat Technol, Coll Optoelect Technol, Chengdu 610225, Peoples R China	Ding, YC (reprint author), Chengdu Univ Informat Technol, Coll Optoelect Technol, Chengdu 610225, Peoples R China.	dyccqzx@cuit.edu.cn			Science Foundation of CUIT [KYTZ201035, J201220]; Foundation of Department of Education of Sichuan province [10ZA160]	Project supported by the Science Foundation of CUIT (Grant nos. KYTZ201035 and J201220) and Foundation of Department of Education of Sichuan province (Grant no 10ZA160).		31	1	1	1	16	ELSEVIER SCIENCE BV	AMSTERDAM	PO BOX 211, 1000 AE AMSTERDAM, NETHERLANDS	0921-4526	1873-2135		PHYSICA B	Physica B	NOV 1	2013	428						97	105		10.1016/j.physb.2013.07.011		9	Physics, Condensed Matter	Physics	213AN	WOS:000324025300017		
J	Yang, GC; Lan, KQ				Yang, Guangchong; Lan, Kunquan			SYSTEMS OF SINGULAR INTEGRAL EQUATIONS AND APPLICATIONS TO EXISTENCE OF REVERSED FLOW SOLUTIONS OF FALKNER-SKAN EQUATIONS	COMMUNICATIONS ON PURE AND APPLIED ANALYSIS			English	Article						System of singular integral equations; Schauder fixed point theorem; Belly selection theorem; Falkner-Skan equation; reversed flow solutions; boundary layer equations	BOUNDARY-LAYER THEORY; DIFFERENTIAL-EQUATIONS; POROUS-MEDIUM; THEOREM	We investigate existence of reversed flow solutions of the Falkner-Skan equations by considering a system of two singular Hammerstein integral equations. We prove that the reversed flow solutions exist for each parameter in (-1/6,0). This is an extension of results on nonexistence of reversed flow solutions obtained recently by the authors. As applications of our new results, we obtain existence of reversed flow similarity solutions of the boundary layer equations governing the flow of fluids over surfaces often arising from engineering problems.	[Yang, Guangchong] Chengdu Univ Informat Technol, Coll Math, Chengdu 610225, Sichuan, Peoples R China; [Lan, Kunquan] Ryerson Univ, Dept Math, Toronto, ON M5B 2K3, Canada	Yang, GC (reprint author), Chengdu Univ Informat Technol, Coll Math, Chengdu 610225, Sichuan, Peoples R China.	gcyang@cuit.edu.cn; klan@ryerson.ca			National Natural Science Foundation of China [11171046]; Natural Sciences and Engineering Research Council (NSERC) of Canada	The first author was supported in part by the National Natural Science Foundation of China under Grant No. 11171046, and the second author was supported in part by the Natural Sciences and Engineering Research Council (NSERC) of Canada.		31	2	2	1	4	AMER INST MATHEMATICAL SCIENCES-AIMS	SPRINGFIELD	PO BOX 2604, SPRINGFIELD, MO 65801-2604 USA	1534-0392	1553-5258		COMMUN PUR APPL ANAL	Commun. Pure Appl. Anal	NOV	2013	12	6					2465	2495		10.3934/cpaa.2013.12.2465		31	Mathematics, Applied; Mathematics	Mathematics	154VH	WOS:000319703500007		
J	Ding, YC; Chen, M				Ding, Ying-Chun; Chen, Min			Mechanical properties, anisotropy and hardness of group IVA ternary spinel nitrides	MOLECULAR PHYSICS			English	Article						elastic property; intrinsic hardness; Debye temperature	CUBIC SILICON-NITRIDE; THERMAL-PROPERTIES; OPTICAL-PROPERTIES; PRESSURE; PHASE; SI3N4; TEMPERATURE; PREDICTION; DIAMOND; SOLIDS	In this work, new ternary cubic spinel structures are designed by the substitutional method. The structures, elasticity properties, intrinsic hardness and Debye temperature of the cubic ternary spinel nitrides are studied by first principles based on the density-functional theory. The results show that -CSn2N4, -SiC2N4, -GeC2N4 and -SnC2N4 are not mechanically stable. The elastic constants C-ij of these cubic spinel structures are obtained using the stress-strain method. Derived elastic constants, such as bulk modulus, shear modulus, Young's modulus, Poisson coefficient and brittle/ductile behaviour are estimated using Voigt-Reuss-Hill theories. The B/G value, the Poisson's ratio and anisotropic factor are calculated for eight ternary stable crystals. Based on the microscopic hardness model, we further estimate the Vickers hardness of all the stable crystals. From the calculated hardness of the stable group IVA ternary spinel nitrides by Gao's and Jiang's methods, it is observed that the stable group IVA ternary spinel nitrides are not superhard materials except for -CSi2N4. Furthermore, the Debye temperature for the eight stable crystals is also estimated.	[Ding, Ying-Chun; Chen, Min] Chengdu Univ Informat Technol, Coll Optoelect Technol, Chengdu 610225, Peoples R China	Ding, YC (reprint author), Chengdu Univ Informat Technol, Coll Optoelect Technol, Chengdu 610225, Peoples R China.	dyccqzx@yahoo.com.cn						59	1	1	2	11	TAYLOR & FRANCIS LTD	ABINGDON	4 PARK SQUARE, MILTON PARK, ABINGDON OX14 4RN, OXON, ENGLAND	0026-8976	1362-3028		MOL PHYS	Mol. Phys.	OCT 31	2013	111	20					3054	3066		10.1080/00268976.2013.766370		13	Chemistry, Physical; Physics, Atomic, Molecular & Chemical	Chemistry; Physics	267ML	WOS:000328101900007		
J	Hu, JC				Hu, Jiancheng			A Reservoir/Wellbore-Coupling Model for the Pressure, Flow Rate, and Optimum Perforation Distribution in Gas Wells	ENERGY TECHNOLOGY			English	Article						drawdown; modeling; optimization; petroleum; vertical wells	HORIZONTAL WELLS; VERTICAL WELLS; OPTIMIZATION; PRODUCTIVITY	Due to the variation in pressure drawdown along a well, pressure drop can occur in a vertical well. Accurate prediction of the inflow performance for perforated vertical wells is of great significance to reservoir analysis and perforation optimization. Under steady-state inflow, a reservoir/well-bore-coupling model is proposed that combines a numerical reservoir model and a semianalytical wellbore model. One type of optimization problem is also established that considers the effects of perforation density on the productivity of a vertical well, for which the vertical-well production is treated as an objective function. A number of experiments are presented demonstrating how the model could be used to obtain the optimum perforation distribution for infinite-conductivity and finite-conductivity wells.	Chengdu Univ Informat Technol, Coll Appl Math, Chengdu 610225, Peoples R China	Hu, JC (reprint author), Chengdu Univ Informat Technol, Coll Appl Math, Chengdu 610225, Peoples R China.	jianchenghu@163.com						18	3	3	1	5	WILEY-V C H VERLAG GMBH	WEINHEIM	BOSCHSTRASSE 12, D-69469 WEINHEIM, GERMANY	2194-4288	2194-4296		ENERGY TECHNOL-GER	Energy Technol.	OCT	2013	1	10					587	595		10.1002/ente.201300096		9	Energy & Fuels	Energy & Fuels	AK3TN	WOS:000338347700004		
J	Yang, YK; Peng, XD; Li, YH; Wang, ZR; Huang, CQ; Hui, W; Liu, QX				Yang, Yun-Kang; Peng, Xiao-Dong; Li, Yong-Hong; Wang, Zheng-Rong; Huang Chang-quan; Hui, Wang; Liu, Qing-Xiu			The Polymorphism of CLOCK Gene 3111T/C C > T Is Associated With Susceptibility of Alzheimer Disease in Chinese Population	JOURNAL OF INVESTIGATIVE MEDICINE			English	Article						CLOCK gene 3111T/C; polymorphism; Alzheimer	MOOD DISORDERS; METAANALYSIS; EXPRESSION; SLEEP; BETA	Objectives: In the present study, it was examined whether polymorphism of circadian locomotor output cycle kaput (CLOCK) gene 3111T/C was associated with susceptibility of Alzheimer disease (AD). Methods: This study was conducted using a case-control method. Genotypes of apolipoprotein E (APOE e4) and CLOCK gene 3111T/C were determined by restriction fragment length polymorphism method and TaqMan assay method, respectively. Results: In this study, we gathered 296 unrelated AD patients and 423 control subjects. Both in the whole sample and APOE e4 noncarriers, prevalence of C carriers in CLOCK gene 3111T/C in AD patients was significantly higher than that in control subjects (in the whole sample: chi(2) = 37.615, P < 0.0001; in APOE e4 noncarriers: chi(2) = 46.809, P G 0.0001). However, among APOE e4 carriers, prevalence of C carriers in CLOCK gene 3111T/C between patients and control subjects presents nonsignificant difference (chi(2) = 0.812, P = 0.451). Conclusions: Among APOE e4 noncarriers, C carriers in CLOCK gene 3111T/C were associated with a high susceptibility of AD, but among APOE e4 carriers, the functional polymorphism of CLOCK gene 3111T/C was not associated with the susceptibility of AD.	[Yang, Yun-Kang; Wang, Zheng-Rong; Huang Chang-quan] Sichuan Univ, Key Lab Chronobiol, Minist Hlth, Basic & Forens Sch, Chengdu 610064, Sichuan, Peoples R China; [Peng, Xiao-Dong] North Sichuan Med Coll, Dept Oncol, Affiliated Hosp, Nanchong, Peoples R China; [Li, Yong-Hong] Chengdu Univ Informat Technol, Key Lab Biol Effect Phys Field & Instrument, Sichuan Prov Dept Educ, Chengdu, Sichuan, Peoples R China; [Li, Yong-Hong] Chengdu Univ Informat Technol, Dept Elect Engn, Chengdu, Sichuan, Peoples R China; [Huang Chang-quan; Hui, Wang; Liu, Qing-Xiu] Third Hosp Mian Yang, Dept Geriatr, Mianyang, Peoples R China	Huang, CQ (reprint author), Sichuan Univ, Key Lab Chronobiol, Minist Hlth, Basic & Forens Sch, Chengdu 610064, Sichuan, Peoples R China.	huangshan319@126.com			Science and Technology Graveness Project of Sichuan Province [2010FZ0061]; Illustrious Youth Specialist Project of Sichuan Province [2012JQ005]	This work was supported by the Science and Technology Graveness Project of Sichuan Province (2010FZ0061) and the Illustrious Youth Specialist Project of Sichuan Province (2012JQ005).		28	7	7	0	3	LIPPINCOTT WILLIAMS & WILKINS	PHILADELPHIA	530 WALNUT ST, PHILADELPHIA, PA 19106-3621 USA	1081-5589	1708-8267		J INVEST MED	J. Invest. Med.	OCT	2013	61	7					1084	1087				4	Medicine, General & Internal; Medicine, Research & Experimental	General & Internal Medicine; Research & Experimental Medicine	299AO	WOS:000330366900007	23912676	
J	Peng, L; Tu, XQ; Li, LZ; Wang, R				Peng Long; Tu Xiaoqiang; Li Lezhong; Wang Rui			Magnetic properties of SmCo-based permanent magnetic films during 25 to 300 degrees C	JOURNAL OF RARE EARTHS			English	Article						rare earth permanent magnets; SmCo films; magnetic anisotropy constant; coercivity	CRYSTAL-STRUCTURE; COERCIVITY	Magnetic properties of the SmCo-based permanent magnetic films prepared on hot substrate with Mo and Cr underlayer without subsequent annealing process were investigated by vibrating sample magnetometer (VSM), X-ray diffraction (XRD), and energy dispersive X-ray spectroscopy (EDS). The results showed that the film thickness of the SmCo-based films presented complex effect on the intrinsic coercivity H-ci. Optimal H-ci for the films with Mo underlayer, Cr underlayer, and without underlayer was observed with different film thicknesses. Furthermore, the monotonous temperature dependence of H-ci was found to be strongly correlated with the magnetic parameters for the 3.0 pm thick SmCo7 films with Mo underlayer. From 25 to 300 degrees C, the H-ci decreased from 281.6 to 211.2 kA/m with a temperature coefficient of-0.091%/degrees C, exhibiting good temperature stability.	[Peng Long; Tu Xiaoqiang; Li Lezhong; Wang Rui] Chengdu Univ Informat Technol, Coll Optoelect Technol, Chengdu 610225, Peoples R China	Peng, L (reprint author), Chengdu Univ Informat Technol, Coll Optoelect Technol, Chengdu 610225, Peoples R China.	penglong@cuit.edu.cn			Scientific Research Foundation of Chengdu University of Information Technology (CUIT) [KYTZ201112]; CUIT [J201222]	The authors highly appreciate the supports from the Scientific Research Foundation of Chengdu University of Information Technology (CUIT) (KYTZ201112) and the Young and Middle-aged Academic Leaders of Scientific Research Funds of CUIT (J201222).		17	2	2	6	20	ELSEVIER SCIENCE BV	AMSTERDAM	PO BOX 211, 1000 AE AMSTERDAM, NETHERLANDS	1002-0721			J RARE EARTH	J. Rare Earths	OCT	2013	31	10					988	991		10.1016/S1002-0721(12)60391-3		4	Chemistry, Applied	Chemistry	252LL	WOS:000327006100010		
J	Zhang, XQ; Ye, ZX; Yu, J; Chen, YQ; Zhao, M				Zhang Xueqiao; Ye Zhixiang; Yu Jing; Chen Yaoqian; Zhao Ming			Effects of BaO on the Performance of Catalytic Purification Exhausts from the Gasoline-Methanol Fuel Over Only-Palladium	RARE METAL MATERIALS AND ENGINEERING			Chinese	Article						barium oxide; methanol; catalytic oxidation; promoter	CEO2-ZRO2 MIXED OXIDES; BIOFUEL COMBUSTION SYSTEMS; OXIDATION; EMISSIONS; VEHICLES; LA; CO; REMOVAL; ETHANOL; ALUMINA	Only-Palladium catalysts modified with BaO as a promoter was prepared by an impregnation method. Specific surface area measurements (BET), X-ray diffraction (XRD), CO-chemisorption, H-2-temperature-programmed reduction (H-2-TPR), NH3-temperature programmed desorption (NH3-TPD), and X-ray photoelectron spectroscopy (XPS) were used to characterize the effect of BaO on the physicochemical properties of the catalysts. Their catalytic activities towards methanol, CO and C3H8 conversions were evaluated. The results show that the addition of BaO makes palladium highly dispersed, enhances the amount of active oxygen and promotes the reductive ability. The electron effects between Pd and support is improved. It is favorable for maintaining Pd in a higher oxidized state and transiting Ce4+ to Ce3+, thus accelerating the activated oxygen migration between Pd and the support and consequently increasing the catalytic activities for methanol and CO oxidation at low temperature. The light-off temperature of T50 is lowered by 26 and 21 degrees C to methanol and CO, respectively compared with unmodified only-Palladium catalysts. Whereas the conversion of C3H8 falls directly because of the higher oxidized Pd2+ and the amount and intensity of the acid sites decreasing obviously.	[Zhang Xueqiao; Ye Zhixiang; Yu Jing] Chengdu Univ Informat Technol, Chengdu 610025, Peoples R China; [Zhang Xueqiao] Sichuan Higher Educ Inst, Air Environm Modeling & Pollut Controlling Key La, Chengdu 610025, Peoples R China; [Zhang Xueqiao; Chen Yaoqian; Zhao Ming] Sichuan Univ, Chengdu 610064, Peoples R China	Chen, YQ (reprint author), Sichuan Univ, Inst Catalyt Mat Sci, Chengdu 610064, Peoples R China.	nic7501@scu.edu.cn						30	0	0	2	8	NORTHWEST INST NONFERROUS METAL RESEARCH	SHAANXI	C/O RARE METAL MATERIAL ENGINEERING PRESS, PO BOX 51, XIAN, SHAANXI 710016, PEOPLES R CHINA	1002-185X			RARE METAL MAT ENG	Rare Metal Mat. Eng.	OCT	2013	42	10					2101	2106				6	Materials Science, Multidisciplinary; Metallurgy & Metallurgical Engineering	Materials Science; Metallurgy & Metallurgical Engineering	245RR	WOS:000326482000025		
